Date,Open,High,Low,Close,Volume,Adj Close
2015-03-20,89.57,90.360001,89.379997,89.82,4372000,88.992919
2015-03-23,89.940002,90.650002,89.32,89.330002,3395200,88.507433
2015-03-24,89.400002,89.940002,89.040001,89.489998,4050500,88.665956
2015-03-25,89.57,89.620003,87.370003,87.370003,3813600,86.565482
2015-03-26,86.709999,88.300003,86.559998,87.93,4141800,87.120323
2015-03-27,87.900002,88.32,86.870003,87.25,4927400,86.446584
2015-03-30,87.639999,88.290001,87.480003,87.669998,3451100,86.862715
2015-03-31,87.330002,88.260002,86.389999,86.389999,5985500,85.594503
2015-04-01,86.730003,86.739998,85.370003,86.739998,4736900,85.941278
2015-04-02,86.919998,87.870003,86.669998,87.029999,4628400,86.228609
2015-04-06,86.349998,87.660004,86.220001,87.339996,5853800,86.535752
2015-04-07,87.459999,88.510002,87.269997,87.919998,4091200,87.270288
2015-04-08,88.400002,89.690002,88.279999,89.32,3659900,88.659944
2015-04-09,89.099998,89.699997,88.139999,89.059998,3482100,88.401863
2015-04-10,89.480003,89.480003,88.32,88.57,2575300,87.915487
2015-04-13,88.629997,89.43,88.25,88.25,3526000,87.597852
2015-04-14,88.010002,89.470001,88.010002,89.120003,3453500,88.461425
2015-04-15,89.150002,89.57,88.660004,89.25,2683600,88.590462
2015-04-16,88.949997,89.18,88.589996,88.720001,2952100,88.06438
2015-04-17,87.989998,88.309998,86.589996,86.93,4352800,86.287606
2015-04-20,87.220001,87.889999,87.010002,87.330002,2681000,86.684652
2015-04-21,87.5,88.18,87.269997,87.769997,3148200,87.121395
2015-04-22,88.480003,92.43,88.480003,91.199997,12232000,90.526049
2015-04-23,91.199997,91.400002,90.18,90.879997,4322300,90.208414
2015-04-24,90.720001,91.160004,90.209999,90.720001,3519200,90.0496
2015-04-27,90.93,91.269997,89.690002,89.75,4854300,89.086767
2015-04-28,89.650002,90.440002,89.309998,90.230003,4786300,89.563223
2015-04-29,91.129997,93.589996,89.809998,90.25,9364700,89.583072
2015-04-30,90.25,91.389999,89.660004,90.209999,7470700,89.543367
2015-05-01,90.360001,91.309998,90.260002,91.25,4663100,90.575682
2015-05-04,91.489998,91.989998,90.809998,91.18,4596900,90.5062
2015-05-05,91.139999,91.919998,90.559998,90.779999,3707000,90.109154
2015-05-06,91.050003,91.449997,89.959999,90.57,3495800,89.900707
2015-05-07,90.709999,92.160004,90.349998,92.050003,4369800,91.369773
2015-05-08,92.839996,94.330002,92.639999,93.510002,9933400,92.818983
2015-05-11,93.480003,93.919998,92.5,92.519997,4731400,91.836294
2015-05-12,91.889999,92.730003,91.580002,92.389999,5191800,91.707257
2015-05-13,92.75,92.980003,92.019997,92.519997,3443200,91.836294
2015-05-14,93.099998,93.900002,92.800003,93.839996,3467200,93.146539
2015-05-15,93.839996,94.5,93.029999,93.220001,3403800,92.531126
2015-05-18,92.900002,93.160004,91.830002,93.080002,4281200,92.392161
2015-05-19,93.610001,94.07,93.150002,93.800003,3279700,93.106841
2015-05-20,94.099998,94.099998,92.809998,93.239998,2701100,92.550974
2015-05-21,93.089996,93.349998,92.730003,92.900002,2891000,92.213491
2015-05-22,92.949997,93.290001,92.650002,92.690002,2448200,92.005043
2015-05-26,92.599998,92.639999,91.550003,91.889999,2965400,91.210952
2015-05-27,92.110001,92.779999,91.889999,92.589996,2597800,91.905776
2015-05-28,92.599998,92.959999,92.110001,92.82,1777700,92.13408
2015-05-29,92.809998,92.919998,92.150002,92.260002,3561400,91.578221
2015-06-01,92.400002,92.940002,91.610001,92.559998,2635400,91.875999
2015-06-02,92.139999,93.519997,91.440002,93.169998,2795500,92.481492
2015-06-03,93.300003,94.059998,92.900002,93.5,3638000,92.809055
2015-06-04,92.949997,93.660004,92.32,92.57,3320300,91.885927
2015-06-05,92.440002,92.839996,91.699997,92.620003,2655000,91.935561
2015-06-08,92.389999,92.610001,91.769997,91.900002,2561500,91.22088
2015-06-09,91.730003,92.309998,91.300003,92.089996,2375100,91.409471
2015-06-10,92.5,94.360001,92.400002,94.169998,3727600,93.474102
2015-06-11,94.349998,95.129997,93.980003,94.5,3403600,93.801665
2015-06-12,94.050003,94.269997,93.209999,93.769997,2777500,93.077057
2015-06-15,92.93,93.540001,92.150002,93.300003,3229000,92.610536
2015-06-16,93.330002,94.419998,93.080002,94.150002,2446100,93.454253
2015-06-17,94.349998,94.970001,93.900002,94.449997,2962100,93.752032
2015-06-18,94.57,96.309998,94.540001,96.050003,4208000,95.340214
2015-06-19,95.82,95.959999,94.720001,94.809998,5011200,94.109372
2015-06-22,95.589996,96.129997,95.260002,95.419998,3290100,94.714865
2015-06-23,95.669998,95.980003,95.349998,95.699997,4195400,94.992795
2015-06-24,95.379997,96.150002,95.290001,95.510002,3682500,94.804204
2015-06-25,95.870003,95.870003,94.279999,94.459999,3214900,93.76196
2015-06-26,94.800003,94.830002,93.900002,94.510002,3201100,93.811594
2015-06-29,93.68,94.120003,92.410004,92.519997,4426500,91.836294
2015-06-30,93.199997,94.040001,92.739998,93.480003,4750400,92.789206
2015-07-01,94.470001,94.949997,94.0,94.5,3737000,93.801665
2015-07-02,94.489998,94.760002,93.900002,94.239998,3034700,93.543585
2015-07-06,93.400002,94.68,93.230003,94.519997,3042000,93.821514
2015-07-07,94.540001,94.540001,92.290001,93.889999,4859200,93.354195
2015-07-08,92.970001,93.269997,92.129997,92.489998,4367200,91.962183
2015-07-09,93.730003,94.139999,92.989998,93.040001,2986000,92.509047
2015-07-10,94.449997,95.0,94.080002,94.620003,2721800,94.080032
2015-07-13,95.370003,95.699997,95.110001,95.5,3454400,94.955008
2015-07-14,95.699997,95.900002,95.150002,95.269997,3148400,94.726317
2015-07-15,95.510002,95.599998,94.650002,95.25,3969400,94.706434
2015-07-16,95.75,95.970001,95.459999,95.82,3100400,95.273181
2015-07-17,95.559998,96.260002,94.459999,96.080002,2726300,95.531699
2015-07-20,96.559998,97.760002,96.410004,97.260002,4621700,96.704966
2015-07-21,97.199997,97.400002,96.32,96.709999,3836200,96.158101
2015-07-22,96.300003,97.360001,96.150002,96.879997,3809900,96.32713
2015-07-23,96.900002,96.970001,94.870003,95.160004,4896900,94.616951
2015-07-24,97.300003,97.489998,95.519997,95.830002,6798800,95.283126
2015-07-27,95.470001,95.830002,94.300003,94.389999,4538900,93.851341
2015-07-28,95.07,95.470001,94.709999,95.160004,6528700,94.616951
2015-07-29,94.400002,97.949997,93.0,96.730003,11420600,96.177992
2015-07-30,96.639999,98.82,96.110001,98.410004,4407300,97.848405
2015-07-31,98.650002,98.779999,97.269997,97.400002,3956700,96.844166
2015-08-03,97.739998,97.879997,96.309998,97.440002,2989800,96.883939
2015-08-04,97.449997,98.300003,97.139999,97.300003,2976200,96.744738
2015-08-05,98.080002,98.730003,97.790001,98.269997,3306100,97.709197
2015-08-06,98.559998,98.610001,96.919998,97.160004,4109900,96.605538
2015-08-07,97.089996,97.790001,96.559998,97.769997,3114900,97.21205
2015-08-10,98.370003,99.18,97.800003,98.080002,3445500,97.520286
2015-08-11,97.199997,97.769997,96.699997,97.199997,4178100,96.645303
2015-08-12,96.559998,97.339996,95.269997,97.040001,3924200,96.48622
2015-08-13,97.290001,97.900002,96.580002,97.230003,2440200,96.675138
2015-08-14,97.230003,98.07,96.860001,97.889999,1849200,97.331368
2015-08-17,97.559998,97.949997,96.800003,97.860001,2423900,97.30154
2015-08-18,97.68,98.110001,97.5,97.599998,2215000,97.043022
2015-08-19,97.150002,97.480003,96.169998,96.599998,3737000,96.048729
2015-08-20,95.970001,96.120003,94.519997,94.559998,4884000,94.020369
2015-08-21,93.529999,93.93,90.639999,90.68,7992200,90.162514
2015-08-24,85.5,90.550003,74.610001,87.830002,11374700,87.32878
2015-08-25,90.830002,90.889999,86.660004,86.82,6600600,86.324542
2015-08-26,88.910004,91.870003,87.949997,91.709999,6591600,91.186635
2015-08-27,93.150002,94.209999,92.050003,94.050003,5435400,93.513285
2015-08-28,93.690002,94.169998,93.059998,94.080002,3136600,93.543113
2015-08-31,93.419998,93.639999,92.0,92.370003,4963100,91.842872
2015-09-01,90.059998,91.040001,88.540001,89.050003,6341900,88.541819
2015-09-02,90.160004,90.57,88.989998,90.43,5175400,89.913941
2015-09-03,90.989998,92.349998,90.940002,91.650002,3617900,91.12698
2015-09-04,90.75,90.93,89.889999,90.529999,3595400,90.013369
2015-09-08,92.209999,93.129997,91.580002,92.900002,4176300,92.369847
2015-09-09,91.199997,93.550003,89.769997,89.970001,8118200,89.456567
2015-09-10,89.800003,90.690002,89.550003,89.68,7370000,89.168221
2015-09-11,89.510002,91.419998,89.459999,91.349998,4572400,90.828689
2015-09-14,91.279999,91.449997,90.550003,90.940002,3740400,90.421033
2015-09-15,91.279999,92.599998,90.18,92.110001,4670200,91.584354
2015-09-16,92.32,92.769997,91.870003,92.730003,4128600,92.200818
2015-09-17,92.650002,94.839996,92.629997,93.209999,4627000,92.678075
2015-09-18,92.050003,93.32,91.839996,92.150002,8342900,91.624127
2015-09-21,92.870003,94.07,92.589996,93.050003,3998800,92.518992
2015-09-22,91.730003,92.309998,91.410004,92.07,3457100,91.544581
2015-09-23,91.910004,92.739998,91.809998,92.139999,2557000,91.614182
2015-09-24,91.410004,91.57,90.110001,91.120003,3513900,90.600006
2015-09-25,92.089996,92.099998,90.699997,91.300003,3880800,90.778979
2015-09-28,90.970001,91.099998,88.150002,88.349998,4966800,87.845809
2015-09-29,88.669998,89.550003,88.019997,88.760002,4501200,88.253473
2015-09-30,90.199997,90.290001,88.949997,90.120003,4550800,89.605712
2015-10-01,90.57,90.879997,89.400002,90.730003,4496000,90.212232
2015-10-02,89.269997,92.120003,88.919998,92.07,3543600,91.544581
2015-10-05,92.790001,94.370003,92.550003,94.330002,3837600,93.791686
2015-10-06,94.0,94.849998,93.769997,93.919998,3641700,93.384022
2015-10-07,94.510002,95.269997,94.199997,95.18,3754300,94.798332
2015-10-08,94.699997,96.0,94.650002,95.870003,2970500,95.485568
2015-10-09,95.629997,96.190002,95.110001,95.82,4733200,95.435765
2015-10-12,95.830002,96.82,95.82,96.639999,2577900,96.252477
2015-10-13,96.32,96.669998,95.879997,95.93,2415100,95.545325
2015-10-14,95.709999,96.190002,94.790001,95.029999,2832500,94.648932
2015-10-15,95.959999,97.160004,95.519997,97.160004,2896900,96.770396
2015-10-16,97.370003,97.690002,96.660004,97.639999,3385600,97.248467
2015-10-19,97.209999,97.989998,97.010002,97.739998,4024100,97.348064
2015-10-20,97.480003,97.830002,97.07,97.669998,2451600,97.278345
2015-10-21,98.110001,98.360001,96.480003,96.599998,2899600,96.212636
2015-10-22,97.440002,98.739998,97.160004,98.019997,4033400,97.62694
2015-10-23,99.25,99.860001,98.18,99.790001,5240400,99.389847
2015-10-26,98.5,99.93,98.5,99.629997,3652000,99.230485
2015-10-27,99.349998,99.470001,97.839996,98.43,3789300,98.0353
2015-10-28,98.730003,100.129997,98.360001,100.089996,4583800,99.688639
2015-10-29,99.879997,101.650002,99.0,100.589996,4940600,100.186634
2015-10-30,100.769997,101.0,98.720001,98.989998,5539000,98.593052
2015-11-02,98.900002,99.669998,98.690002,99.379997,5480700,98.981487
2015-11-03,99.449997,100.550003,99.010002,100.120003,4497500,99.718525
2015-11-04,100.099998,100.690002,99.510002,100.519997,3292200,100.116915
2015-11-05,100.0,101.199997,99.809998,100.690002,3032300,100.286239
2015-11-06,100.800003,101.510002,100.269997,101.5,4333200,101.092989
2015-11-09,101.040001,101.169998,99.800003,100.470001,3722700,100.06712
2015-11-10,99.970001,100.769997,99.82,100.650002,2991700,100.246399
2015-11-11,101.290001,101.760002,100.760002,100.879997,4663300,100.475472
2015-11-12,100.809998,100.809998,98.260002,98.279999,5274800,97.8859
2015-11-13,98.089996,98.5,96.690002,96.860001,4363900,96.471596
2015-11-16,96.57,98.360001,96.5,98.300003,3979900,97.905824
2015-11-17,98.559998,99.019997,97.809998,98.07,3767500,97.676743
2015-11-18,98.43,99.220001,98.129997,99.160004,4502400,98.762376
2015-11-19,99.010002,99.260002,98.349998,98.93,3620800,98.533295
2015-11-20,99.419998,100.150002,99.269997,99.5,3319700,99.101009
2015-11-23,99.959999,99.959999,99.059998,99.370003,2115900,98.971533
2015-11-24,98.730003,98.919998,97.559998,98.5,2588400,98.105019
2015-11-25,98.540001,98.839996,98.059998,98.160004,2196200,97.766386
2015-11-27,98.279999,98.949997,98.269997,98.669998,1502600,98.274335
2015-11-30,98.800003,98.889999,97.919998,97.919998,3847500,97.527343
2015-12-01,98.209999,98.669998,97.169998,97.93,4891600,97.537305
2015-12-02,97.739998,98.0,96.910004,97.099998,3584400,96.710631
2015-12-03,97.330002,97.949997,95.699997,95.959999,3479200,95.575203
2015-12-04,96.43,98.699997,96.239998,98.699997,3868100,98.304214
2015-12-07,98.300003,98.690002,97.43,97.82,2855600,97.427745
2015-12-08,97.18,98.57,96.760002,98.18,3664000,97.786302
2015-12-09,98.610001,99.93,97.489998,97.82,5111300,97.427745
2015-12-10,98.120003,98.660004,97.449997,97.610001,2907900,97.218588
2015-12-11,97.610001,97.610001,94.5,94.830002,4558700,94.449737
2015-12-14,95.080002,96.309998,94.699997,96.300003,3930200,95.913844
2015-12-15,97.400002,98.860001,97.279999,98.43,4576200,98.0353
2015-12-16,99.650002,100.290001,98.889999,100.040001,4493600,99.638844
2015-12-17,100.540001,100.800003,99.260002,99.330002,4581200,98.931692
2015-12-18,98.639999,98.93,96.209999,96.290001,6039600,95.903882
2015-12-21,96.910004,97.739998,96.230003,97.040001,2748400,96.650874
2015-12-22,97.510002,97.790001,96.779999,97.540001,3341900,97.148869
2015-12-23,97.940002,98.879997,97.709999,98.730003,2054200,98.3341
2015-12-24,98.779999,99.110001,98.309998,98.589996,932700,98.194654
2015-12-28,98.150002,98.620003,97.860001,98.529999,1673400,98.134897
2015-12-29,99.230003,99.989998,99.230003,99.720001,2362300,99.320128
2015-12-30,99.669998,99.970001,98.730003,98.870003,1856700,98.473538
2015-12-31,98.25,98.860001,97.360001,97.360001,3219200,96.969591
2016-01-04,95.370003,95.589996,93.720001,94.809998,6378700,94.429813
2016-01-05,95.379997,95.830002,94.410004,94.989998,4352500,94.609092
2016-01-06,93.489998,94.389999,92.980003,93.349998,4370000,93.16201
2016-01-07,91.559998,92.370003,90.68,91.639999,6600000,91.455455
2016-01-08,91.970001,92.239998,89.720001,89.889999,5912100,89.708979
2016-01-11,90.25,91.099998,89.290001,90.580002,5845600,90.397592
2016-01-12,91.610001,91.870003,90.120003,91.440002,4441800,91.25586
2016-01-13,92.07,92.150002,88.75,89.190002,4895000,89.010391
2016-01-14,89.400002,91.690002,89.160004,90.709999,6235800,90.527327
2016-01-15,88.089996,89.279999,87.82,88.709999,6459800,88.531355
2016-01-19,89.559998,89.739998,85.489998,86.220001,10175200,86.046371
2016-01-20,84.709999,85.959999,83.519997,85.129997,11672100,84.958562
2016-01-21,85.230003,87.529999,84.559998,86.120003,5989700,85.946574
2016-01-22,87.730003,88.830002,87.400002,88.0,4912500,87.822785
2016-01-25,88.029999,88.190002,86.650002,86.769997,5110500,86.595259
2016-01-26,87.0,87.5,86.400002,87.0,4872500,86.824799
2016-01-27,86.889999,87.050003,84.339996,84.809998,6750900,84.639207
2016-01-28,85.339996,85.650002,83.349998,83.43,9169600,83.261989
2016-01-29,81.449997,89.25,81.0,89.029999,16410500,88.85071
2016-02-01,88.519997,89.199997,87.230003,88.629997,5956400,88.451514
2016-02-02,87.68,87.739998,85.370003,85.93,7096900,85.756954
2016-02-03,86.559998,86.760002,84.459999,86.470001,5253600,86.295868
2016-02-04,86.239998,86.870003,85.739998,86.330002,4490600,86.15615
2016-02-05,86.040001,86.32,82.18,82.760002,8474000,82.59334
2016-02-08,81.440002,81.739998,79.870003,80.650002,9213800,80.487588
2016-02-09,78.870003,83.230003,78.519997,81.970001,7802700,81.80493
2016-02-10,83.059998,84.839996,82.93,83.309998,4858900,83.142228
2016-02-11,80.150002,82.790001,79.980003,82.110001,6285400,81.944647
2016-02-12,83.620003,85.269997,83.309998,84.889999,5213300,84.719048
2016-02-16,86.120003,86.589996,85.360001,86.18,4908000,86.006451
2016-02-17,86.93,87.599998,86.589996,87.209999,4143400,87.034375
2016-02-18,86.580002,87.449997,85.830002,86.040001,3551500,85.866733
2016-02-19,85.650002,86.860001,85.220001,86.790001,3490500,86.615223
2016-02-22,86.790001,88.230003,86.790001,87.82,3010800,87.643148
2016-02-23,87.260002,87.849998,85.93,86.209999,4236900,86.036389
2016-02-24,85.139999,86.760002,84.589996,86.419998,3361300,86.245965
2016-02-25,86.550003,87.43,85.519997,87.419998,3280500,87.243952
2016-02-26,88.110001,88.589996,87.489998,87.57,3294900,87.393651
2016-02-29,87.300003,88.830002,86.900002,86.919998,4302900,86.744958
2016-03-01,87.769997,90.129997,87.720001,90.099998,4967500,89.918555
2016-03-02,89.760002,90.089996,88.989998,89.889999,3898300,89.708979
2016-03-03,89.730003,90.139999,88.919998,89.739998,4202500,89.559279
2016-03-04,90.0,90.559998,89.5,90.050003,3181300,89.86866
2016-03-07,89.690002,89.75,87.440002,88.300003,4939800,88.122184
2016-03-08,87.459999,87.760002,86.809998,86.849998,4251700,86.6751
2016-03-09,87.209999,87.599998,86.699997,87.18,3477800,87.004437
2016-03-10,87.660004,88.199997,85.93,86.889999,3239100,86.71502
2016-03-11,87.910004,89.160004,87.779999,88.580002,4003200,88.401619
2016-03-14,88.529999,89.129997,88.019997,88.870003,4407400,88.691036
2016-03-15,88.360001,89.699997,88.199997,89.360001,4468800,89.180047
2016-03-16,89.220001,90.32,89.019997,90.010002,3005000,89.82874
2016-03-17,89.919998,91.660004,89.660004,91.410004,4568900,91.225922
2016-03-18,92.010002,92.440002,91.449997,92.309998,5972900,92.124103
2016-03-21,91.860001,92.629997,91.559998,92.349998,3176900,92.164024
2016-03-22,91.68,92.209999,91.540001,91.760002,3541300,91.575216
2016-03-23,91.879997,92.650002,91.639999,92.129997,2816100,91.944466
2016-03-24,91.300003,91.970001,91.300003,91.910004,2618700,91.724915
2016-03-28,92.18,92.300003,91.18,91.239998,2304300,91.056259
2016-03-29,91.220001,93.040001,91.099998,92.779999,3326300,92.593158
2016-03-30,93.550003,94.169998,93.300003,93.809998,3477900,93.621083
2016-03-31,93.68,94.940002,93.519997,94.5,5647100,94.309696
2016-04-01,93.650002,96.110001,93.5,95.870003,5276900,95.676939
2016-04-04,96.010002,96.099998,94.459999,95.050003,4449900,94.858591
2016-04-05,94.099998,95.410004,93.889999,94.349998,5378300,94.159996
2016-04-06,94.199997,94.839996,93.839996,94.75,3334200,94.75
2016-04-07,94.169998,94.260002,93.040001,93.510002,3046500,93.510002
2016-04-08,94.089996,94.660004,93.419998,93.790001,2564000,93.790001
2016-04-11,93.919998,94.68,93.389999,93.470001,3858200,93.470001
2016-04-12,93.760002,93.989998,93.139999,93.860001,2673700,93.860001
2016-04-13,94.5,95.75,94.389999,95.75,3698600,95.75
2016-04-14,95.720001,96.769997,95.410004,96.169998,3292200,96.169998
2016-04-15,96.25,97.309998,96.139999,96.68,4127600,96.68
2016-04-18,96.639999,97.790001,96.599998,97.669998,3079700,97.669998
2016-04-19,98.0,98.160004,96.349998,97.239998,3635900,97.239998
2016-04-20,97.660004,98.400002,97.050003,97.900002,3627300,97.900002
2016-04-21,97.949997,98.089996,97.349998,97.540001,2913600,97.540001
2016-04-22,96.389999,98.489998,96.389999,97.449997,7176300,97.449997
2016-04-25,96.790001,97.32,96.540001,96.980003,3276100,96.980003
2016-04-26,97.160004,97.610001,96.730003,97.269997,2928200,97.269997
2016-04-27,97.239998,98.610001,96.550003,98.379997,5204600,98.379997
2016-04-28,97.940002,100.0,96.730003,97.18,6242300,97.18
2016-04-29,96.830002,97.660004,96.080002,96.989998,5319200,96.989998
2016-05-02,97.150002,97.940002,96.489998,97.769997,3810500,97.769997
2016-05-03,97.010002,97.540001,95.919998,96.449997,3352600,96.449997
2016-05-04,95.720001,96.389999,95.230003,96.25,3173300,96.25
2016-05-05,96.339996,96.830002,95.959999,96.190002,2848600,96.190002
2016-05-06,95.800003,96.760002,95.650002,96.68,2042700,96.68
2016-05-09,96.809998,97.25,96.5,96.720001,1970000,96.720001
2016-05-10,96.779999,97.699997,96.690002,97.639999,1902200,97.639999
2016-05-11,97.639999,97.839996,96.360001,96.410004,2532600,96.410004
2016-05-12,96.739998,96.82,95.239998,95.849998,4216800,95.849998
2016-05-13,95.589996,96.279999,95.139999,95.360001,3353600,95.360001
2016-05-16,95.599998,96.519997,95.449997,96.150002,2261500,96.150002
2016-05-17,95.980003,96.290001,95.260002,95.599998,3452200,95.599998
2016-05-18,95.330002,96.169998,94.870003,95.629997,2469900,95.629997
2016-05-19,95.139999,95.5,94.080002,94.699997,2264600,94.699997
2016-05-20,95.169998,95.889999,95.029999,95.470001,2445700,95.470001
2016-05-23,95.510002,95.730003,94.989998,95.080002,2230700,95.080002
2016-05-24,95.529999,96.739998,95.330002,96.480003,2446500,96.480003
2016-05-25,96.779999,96.900002,96.139999,96.449997,2689500,96.449997
2016-05-26,96.540001,96.730003,96.07,96.379997,1737100,96.379997
2016-05-27,96.529999,97.18,96.379997,97.18,2720600,97.18
2016-05-31,97.18,97.199997,95.599998,95.900002,3944100,95.900002
2016-06-01,95.900002,96.540001,95.25,96.410004,2675400,96.410004
2016-06-02,96.269997,96.879997,96.010002,96.879997,2662100,96.879997
2016-06-03,96.209999,96.610001,95.330002,96.029999,2807500,96.029999
2016-06-06,96.400002,96.970001,95.980003,96.639999,2160700,96.639999
2016-06-07,96.589996,97.169998,96.440002,96.68,2393400,96.68
2016-06-08,96.650002,97.989998,96.57,97.989998,4363100,97.989998
2016-06-09,97.510002,97.629997,96.980003,97.019997,2044700,97.019997
2016-06-10,96.0,96.089996,94.900002,95.209999,4057600,95.209999
2016-06-13,94.730003,95.629997,94.160004,94.190002,3021300,94.190002
2016-06-14,93.870003,94.330002,93.349998,94.110001,5335400,94.110001
2016-06-15,94.360001,94.5,93.339996,93.339996,4024200,93.339996
2016-06-16,92.93,94.089996,92.050003,94.080002,4976200,94.080002
2016-06-17,93.980003,94.209999,92.690002,93.290001,6926000,93.290001
2016-06-20,94.5,95.18,94.25,94.349998,4942800,94.349998
2016-06-21,94.68,95.300003,94.470001,95.110001,4201800,95.110001
2016-06-22,95.230003,95.379997,94.059998,94.059998,2875000,94.059998
2016-06-23,95.150002,95.709999,94.610001,95.709999,2992400,95.709999
2016-06-24,91.480003,93.129997,91.139999,91.470001,8132200,91.470001
2016-06-27,90.269997,90.800003,88.82,89.07,7444800,89.07
2016-06-28,90.279999,90.5,89.720001,90.419998,4742400,90.419998
