Date,Open,High,Low,Close,Volume,Adj Close
2015-04-15,133.669998,134.419998,132.479996,132.600006,1256900,129.865068
2015-04-16,132.289993,133.850006,131.470001,133.149994,1352500,130.403712
2015-04-17,132.570007,132.570007,130.910004,131.270004,1223100,128.562498
2015-04-20,132.050003,133.880005,131.940002,133.279999,776600,130.531036
2015-04-21,133.820007,134.119995,132.710007,133.139999,742300,130.393924
2015-04-22,133.020004,133.979996,132.0,133.710007,869400,130.952175
2015-04-23,133.020004,133.350006,132.270004,132.800003,1613800,130.06094
2015-04-24,132.800003,134.199997,132.520004,134.100006,1229000,131.33413
2015-04-27,134.490005,134.660004,133.369995,133.559998,1069900,130.80526
2015-04-28,133.279999,133.660004,132.199997,133.479996,1163400,130.726908
2015-04-29,136.690002,140.190002,136.179993,138.529999,2822600,135.672752
2015-04-30,137.910004,139.160004,136.789993,137.320007,2908000,134.487717
2015-05-01,137.820007,140.309998,137.809998,140.139999,1885700,137.249546
2015-05-04,139.839996,140.990005,138.929993,140.600006,1697300,137.700065
2015-05-05,140.550003,140.550003,137.559998,137.979996,1652100,135.134093
2015-05-06,138.600006,138.720001,137.160004,137.630005,1792800,134.791321
2015-05-07,137.5,138.389999,137.059998,138.300003,1157400,135.4475
2015-05-08,140.100006,141.960007,138.75,141.660004,1727600,138.738199
2015-05-11,141.5,141.5,140.169998,140.220001,968200,137.327898
2015-05-12,139.139999,139.860001,138.449997,139.429993,804100,136.554183
2015-05-13,140.0,140.380005,138.759995,139.020004,953300,136.152651
2015-05-14,140.0,141.119995,139.899994,140.940002,875500,138.033048
2015-05-15,141.0,141.419998,139.869995,140.110001,1278200,137.220166
2015-05-18,140.199997,140.729996,139.869995,140.279999,1074500,137.386658
2015-05-19,140.220001,140.800003,139.710007,140.050003,881100,137.161406
2015-05-20,140.539993,140.899994,139.899994,139.949997,951500,137.063462
2015-05-21,139.960007,141.100006,139.850006,140.869995,1248100,137.964485
2015-05-22,139.880005,140.360001,138.770004,139.639999,1183800,136.759858
2015-05-26,139.460007,139.490005,137.509995,137.990005,1092200,135.143896
2015-05-27,138.649994,140.990005,138.529999,140.559998,1615600,137.660881
2015-05-28,139.960007,140.520004,139.350006,140.410004,1134600,137.513981
2015-05-29,140.509995,140.529999,138.770004,140.160004,1699000,137.269137
2015-06-01,140.350006,140.860001,138.789993,140.25,1221600,137.357278
2015-06-02,139.619995,141.089996,138.550003,140.600006,932200,137.700065
2015-06-03,140.789993,141.850006,140.25,140.679993,1036900,137.778401
2015-06-04,139.809998,140.979996,138.429993,138.979996,1590400,136.113468
2015-06-05,138.5,139.619995,137.580002,139.220001,873700,136.348523
2015-06-08,139.169998,140.0,138.320007,138.339996,1027900,135.486669
2015-06-09,138.339996,139.440002,137.830002,138.679993,1284200,135.819652
2015-06-10,138.679993,141.899994,138.679993,141.539993,1335400,138.620664
2015-06-11,141.679993,142.669998,141.119995,142.25,1425000,139.316027
2015-06-12,141.759995,142.289993,140.229996,142.050003,1203900,139.120155
2015-06-15,140.740005,142.5,140.179993,142.020004,1414300,139.090775
2015-06-16,141.710007,144.190002,141.660004,143.229996,1888300,140.275809
2015-06-17,143.520004,144.789993,142.880005,144.5,1395000,141.519619
2015-06-18,144.660004,147.029999,144.660004,145.990005,1717500,142.978893
2015-06-19,145.589996,146.289993,145.020004,145.089996,1469000,142.097447
2015-06-22,145.699997,146.070007,144.350006,145.369995,1223400,142.37167
2015-06-23,146.020004,146.020004,144.630005,145.369995,1293500,142.37167
2015-06-24,145.25,146.100006,144.690002,145.520004,1583300,142.518585
2015-06-25,146.0,146.0,144.080002,144.130005,1140500,141.157255
2015-06-26,144.559998,146.039993,144.289993,145.740005,2906900,142.734049
2015-06-29,144.369995,144.889999,141.759995,141.839996,1627000,138.914479
2015-06-30,142.410004,142.789993,140.679993,141.690002,1363400,139.445938
2015-07-01,142.429993,144.289993,142.360001,143.169998,1217100,140.902493
2015-07-02,143.800003,144.119995,142.710007,143.149994,1098900,140.882806
2015-07-06,142.240005,144.029999,141.720001,143.339996,1307500,141.069799
2015-07-07,143.559998,143.699997,141.449997,143.649994,1539300,141.374887
2015-07-08,142.729996,143.559998,141.820007,142.259995,1566300,140.006902
2015-07-09,143.800003,144.729996,143.690002,143.880005,1790500,141.601255
2015-07-10,145.869995,146.979996,145.210007,146.100006,1707400,143.786096
2015-07-13,147.229996,147.559998,145.899994,146.229996,1723700,143.914027
2015-07-14,146.570007,147.639999,146.570007,146.970001,1787200,144.642313
2015-07-15,147.149994,147.740005,146.729996,147.25,1646000,144.917877
2015-07-16,148.0,148.669998,147.729996,148.449997,1315600,146.098868
2015-07-17,148.600006,148.839996,146.990005,148.649994,1064800,146.295698
2015-07-20,148.639999,149.339996,148.380005,149.009995,983100,146.649997
2015-07-21,148.539993,148.610001,145.389999,146.289993,1451900,143.973075
2015-07-22,146.110001,146.369995,144.160004,145.220001,2012400,142.920029
2015-07-23,145.619995,146.330002,144.589996,144.800003,1467400,142.506683
2015-07-24,144.809998,144.830002,142.309998,142.619995,1659000,140.361201
2015-07-27,142.119995,142.929993,141.800003,142.410004,1466000,140.154536
2015-07-28,142.940002,145.869995,142.869995,144.289993,2061100,142.00475
2015-07-29,149.270004,153.399994,149.070007,149.960007,4004500,147.584963
2015-07-30,149.949997,151.210007,149.649994,150.279999,1603600,147.899887
2015-07-31,150.559998,150.639999,148.75,149.110001,1309400,146.748419
2015-08-03,149.130005,149.580002,147.660004,148.850006,921500,146.492542
2015-08-04,148.699997,149.910004,147.639999,148.800003,897200,146.443331
2015-08-05,149.75,150.830002,149.529999,149.820007,814200,147.447181
2015-08-06,150.110001,150.399994,148.479996,149.460007,813900,147.092882
2015-08-07,149.279999,149.979996,148.429993,149.720001,951300,147.348759
2015-08-10,150.669998,152.369995,150.669998,151.960007,1011900,149.553287
2015-08-11,150.669998,150.970001,149.490005,150.600006,950400,148.214826
2015-08-12,149.110001,150.690002,147.669998,150.389999,1227500,148.008145
2015-08-13,150.130005,151.080002,149.539993,150.539993,851500,148.155764
2015-08-14,150.410004,151.699997,149.710007,151.610001,712900,149.208824
2015-08-17,151.080002,153.0,150.830002,152.850006,1182100,150.429191
2015-08-18,152.300003,153.520004,151.889999,153.279999,982200,150.852373
2015-08-19,152.789993,153.759995,151.779999,152.75,1287900,150.330769
2015-08-20,151.850006,152.110001,148.860001,148.929993,1292500,146.571262
2015-08-21,147.740005,147.740005,145.130005,145.169998,2652100,142.870818
2015-08-24,136.009995,146.080002,132.020004,140.809998,3009400,138.57987
2015-08-25,144.089996,144.75,138.740005,138.839996,2175900,136.64107
2015-08-26,141.850006,144.149994,139.199997,144.050003,1806200,141.768561
2015-08-27,144.820007,145.910004,142.589996,145.169998,2418300,142.870818
2015-08-28,144.529999,145.369995,143.389999,144.529999,1203200,142.240955
2015-08-31,143.759995,144.0,141.509995,142.029999,1224900,139.780549
2015-09-01,139.940002,140.630005,138.279999,138.889999,2290000,136.690281
2015-09-02,140.309998,142.449997,140.210007,142.449997,1171800,140.193896
2015-09-03,142.660004,144.539993,142.460007,143.410004,1356400,141.138698
2015-09-04,141.610001,141.990005,140.5,141.179993,974000,138.944005
2015-09-08,143.410004,144.389999,142.690002,144.389999,1375600,142.103172
2015-09-09,145.580002,145.850006,142.179993,142.470001,1207900,140.213583
2015-09-10,142.470001,142.479996,140.059998,140.710007,1590200,138.481463
2015-09-11,140.25,141.899994,140.020004,141.880005,1259000,139.632931
2015-09-14,142.0,142.460007,140.279999,140.649994,1053800,138.422401
2015-09-15,141.009995,142.089996,140.130005,141.789993,1124700,139.544345
2015-09-16,141.830002,142.0,140.929993,141.839996,1147300,139.593556
2015-09-17,142.009995,143.759995,141.270004,141.559998,1215600,139.317992
2015-09-18,139.970001,140.490005,138.720001,139.240005,3093400,137.034743
2015-09-21,139.539993,140.580002,138.889999,139.720001,897800,137.507137
2015-09-22,138.020004,138.789993,137.419998,137.949997,1390400,135.765166
2015-09-23,137.960007,138.320007,136.020004,136.570007,950800,134.407032
2015-09-24,135.669998,138.990005,134.639999,138.509995,1982700,136.316294
2015-09-25,139.229996,139.820007,137.410004,138.020004,1174200,135.834064
2015-09-28,136.809998,137.639999,135.039993,135.110001,1762700,132.970149
2015-09-29,134.830002,135.850006,134.100006,135.589996,1869600,133.442543
2015-09-30,137.380005,138.509995,136.289993,137.949997,1557700,135.765166
2015-10-01,138.0,138.789993,136.419998,138.179993,1226800,135.991519
2015-10-02,135.990005,139.149994,135.770004,139.130005,1169800,136.926485
2015-10-05,140.479996,144.410004,140.240005,144.119995,1774800,141.837445
2015-10-06,143.509995,144.589996,140.479996,140.660004,1787000,138.432252
2015-10-07,140.820007,142.139999,139.589996,140.360001,1405800,138.81796
2015-10-08,139.589996,142.179993,138.619995,141.910004,1102900,140.350934
2015-10-09,141.910004,143.490005,141.869995,142.720001,1265600,141.152032
2015-10-12,143.070007,144.009995,142.729996,143.690002,588600,142.111377
2015-10-13,142.160004,143.570007,141.589996,141.710007,703700,140.153134
2015-10-14,141.770004,142.410004,139.220001,139.5,865400,137.967407
2015-10-15,140.550003,141.289993,139.550003,141.289993,749800,139.737735
2015-10-16,141.059998,142.009995,140.380005,141.699997,1055400,140.143234
2015-10-19,140.929993,141.320007,140.369995,141.25,958100,139.698181
2015-10-20,141.190002,141.710007,140.539993,141.25,990500,139.698181
2015-10-21,142.0,144.830002,141.660004,143.089996,1099600,141.517963
2015-10-22,144.0,147.679993,143.889999,147.25,1330100,145.632263
2015-10-23,148.25,148.800003,147.389999,148.279999,1198400,146.650946
2015-10-26,148.220001,148.880005,147.580002,148.149994,851800,146.522369
2015-10-27,147.679993,149.070007,147.399994,148.399994,1621200,146.769623
2015-10-28,150.869995,152.509995,147.210007,150.779999,2626800,149.12348
2015-10-29,150.470001,150.929993,147.5,149.970001,1680100,148.322382
2015-10-30,150.350006,150.940002,147.279999,148.580002,2127500,146.947653
2015-11-02,149.240005,149.380005,147.669998,148.720001,1651100,147.086114
2015-11-03,147.580002,148.100006,146.169998,147.169998,1868000,145.55314
2015-11-04,147.289993,147.880005,146.830002,147.279999,893600,145.661932
2015-11-05,147.210007,147.679993,145.539993,147.070007,1272600,145.454248
2015-11-06,146.690002,146.990005,144.839996,145.919998,1744600,144.316873
2015-11-09,145.460007,145.679993,143.660004,144.289993,1164100,142.704776
2015-11-10,143.729996,144.729996,142.5,143.940002,1455300,142.35863
2015-11-11,144.429993,144.789993,143.259995,143.309998,1218000,141.735547
2015-11-12,143.009995,143.009995,141.619995,141.850006,1667900,140.291595
2015-11-13,141.229996,142.240005,140.179993,140.600006,1634100,139.055328
2015-11-16,141.25,143.360001,141.080002,143.279999,1731400,141.705878
2015-11-17,143.710007,144.449997,142.5,142.869995,1426700,141.300378
2015-11-18,143.289993,143.979996,142.279999,143.710007,1037700,142.131161
2015-11-19,144.830002,145.919998,144.279999,145.199997,1510500,143.604782
2015-11-20,146.25,146.720001,145.389999,145.5,1644600,143.901489
2015-11-23,145.759995,146.0,144.369995,144.589996,1129700,143.001483
2015-11-24,143.869995,146.009995,143.639999,145.529999,1260000,143.931158
2015-11-25,145.630005,145.949997,144.899994,145.179993,1157700,143.584998
2015-11-27,145.529999,145.990005,145.139999,145.559998,542100,143.960828
2015-11-30,146.5,147.589996,146.0,146.460007,1960600,144.850949
2015-12-01,147.229996,148.399994,146.830002,147.600006,1618800,145.978424
2015-12-02,147.410004,147.490005,145.229996,145.350006,1576400,143.753143
2015-12-03,145.440002,145.720001,141.580002,141.960007,2988700,140.400387
2015-12-04,142.449997,144.270004,142.369995,143.839996,1882700,142.259723
2015-12-07,143.759995,144.190002,141.529999,143.089996,1782800,141.517963
2015-12-08,142.169998,142.570007,140.850006,142.0,1423100,140.439941
2015-12-09,141.899994,142.630005,139.320007,140.169998,1653600,138.630045
2015-12-10,140.199997,141.039993,139.509995,140.0,1355300,138.461914
2015-12-11,138.910004,139.25,137.570007,137.839996,1307800,136.325641
2015-12-14,138.330002,139.300003,137.059998,139.190002,1244400,137.660815
2015-12-15,139.830002,140.479996,137.949997,138.039993,2178500,136.523441
2015-12-16,137.740005,140.089996,136.419998,139.639999,2163100,138.105869
2015-12-17,139.570007,140.080002,138.009995,138.160004,1186700,136.642133
2015-12-18,137.399994,138.119995,136.080002,136.710007,2570800,135.208066
2015-12-21,137.279999,139.139999,136.660004,138.089996,941800,136.572894
2015-12-22,139.130005,140.509995,138.509995,139.940002,1283600,138.402576
2015-12-23,140.429993,140.869995,139.440002,139.889999,967300,138.353122
2015-12-24,139.729996,140.190002,139.490005,139.839996,358100,138.303668
2015-12-28,139.75,140.160004,138.300003,139.589996,731200,138.056415
2015-12-29,140.639999,141.289993,139.740005,140.339996,776600,138.798175
2015-12-30,140.229996,140.610001,138.850006,139.259995,766000,137.730039
2015-12-31,138.5,138.740005,136.619995,137.360001,786500,135.850919
2016-01-04,135.619995,136.100006,134.809998,136.070007,1772200,134.575098
2016-01-05,136.100006,137.350006,135.529999,136.639999,1525100,135.138828
2016-01-06,135.0,136.130005,134.080002,135.259995,1576200,133.773984
2016-01-07,133.690002,133.970001,130.419998,130.800003,2096200,129.362991
2016-01-08,130.940002,132.210007,129.869995,130.190002,2120800,128.759692
2016-01-11,131.399994,132.179993,130.149994,131.289993,2080100,129.847598
2016-01-12,132.440002,132.889999,131.029999,132.490005,1516800,131.034427
2016-01-13,132.520004,132.830002,128.820007,129.050003,1400900,128.300404
2016-01-14,129.130005,130.149994,127.360001,129.039993,1713300,128.290453
2016-01-15,125.830002,127.110001,124.57,125.989998,2849300,125.258173
2016-01-19,126.900002,128.100006,126.110001,127.379997,1643700,126.640099
2016-01-20,125.400002,126.089996,121.610001,124.18,2161800,123.458689
2016-01-21,124.379997,125.610001,123.690002,124.32,1568300,123.597876
2016-01-22,125.5,126.489998,124.760002,126.370003,1195800,125.635971
2016-01-25,126.010002,126.330002,124.43,124.599998,1788000,123.876248
2016-01-26,124.290001,127.809998,123.93,127.379997,1777300,126.640099
2016-01-27,124.110001,135.339996,122.669998,129.0,5841600,128.250692
2016-01-28,128.850006,130.039993,127.360001,128.649994,2504500,127.902719
2016-01-29,129.149994,134.229996,129.149994,133.770004,3751600,132.992989
2016-02-01,132.300003,134.380005,130.830002,133.619995,2793900,132.843851
2016-02-02,132.679993,133.940002,131.990005,133.529999,2896700,132.754378
2016-02-03,134.089996,134.410004,131.460007,133.789993,2046600,133.012862
2016-02-04,133.759995,136.089996,133.139999,135.350006,2306300,134.563813
2016-02-05,135.210007,136.130005,133.839996,134.199997,1799100,133.420484
2016-02-08,132.320007,132.729996,130.729996,132.259995,1941100,131.49175
2016-02-09,130.470001,132.919998,130.470001,132.130005,2205400,131.362516
2016-02-10,132.529999,134.369995,132.5,133.070007,1337200,132.297058
2016-02-11,130.589996,131.169998,125.739998,128.580002,2580400,127.833133
2016-02-12,129.639999,130.550003,127.68,130.179993,1722100,129.42383
2016-02-16,131.479996,132.589996,130.25,131.509995,1620500,130.746107
2016-02-17,132.240005,135.479996,132.240005,135.029999,1566300,134.245665
2016-02-18,134.619995,136.270004,134.199997,135.050003,1359100,134.265553
2016-02-19,134.889999,136.009995,134.320007,135.259995,1370700,134.474324
2016-02-22,135.259995,137.720001,135.259995,136.619995,1208600,135.826425
2016-02-23,135.940002,137.190002,135.270004,135.910004,1221900,135.120558
2016-02-24,135.0,135.630005,132.850006,135.149994,1371800,134.364963
2016-02-25,135.520004,137.350006,135.309998,137.240005,1091400,136.442834
2016-02-26,137.610001,138.529999,137.009995,137.110001,1752800,136.313585
2016-02-29,136.899994,137.550003,135.550003,136.270004,2944700,135.478467
2016-03-01,136.970001,138.369995,136.639999,138.240005,1290600,137.437026
2016-03-02,137.690002,138.119995,133.570007,135.610001,2665800,134.822297
2016-03-03,135.740005,136.529999,134.669998,135.740005,2012600,134.951547
2016-03-04,135.740005,136.520004,134.880005,135.279999,1710300,134.494212
2016-03-07,134.169998,134.949997,131.509995,132.330002,2099300,131.561351
2016-03-08,131.279999,132.270004,130.740005,131.399994,1782200,130.636745
2016-03-09,131.619995,132.339996,130.630005,131.910004,1503200,131.143792
2016-03-10,132.800003,134.259995,131.940002,133.570007,2234600,132.794154
2016-03-11,134.550003,136.039993,134.320007,135.520004,1495900,134.732824
2016-03-14,134.940002,135.559998,134.130005,134.210007,1419300,133.430436
2016-03-15,134.089996,134.089996,132.380005,133.289993,1468200,132.515766
2016-03-16,133.279999,134.429993,132.539993,133.990005,1146600,133.211712
2016-03-17,134.259995,134.470001,133.520004,134.119995,1617000,133.340947
2016-03-18,134.490005,136.089996,134.169998,135.449997,2581200,134.663223
2016-03-21,134.899994,135.410004,134.389999,134.779999,1151300,133.997117
2016-03-22,134.679993,135.979996,134.020004,135.240005,954900,134.454452
2016-03-23,135.199997,135.520004,134.089996,134.320007,785600,133.539797
2016-03-24,132.399994,132.399994,127.739998,129.080002,3344100,128.330229
2016-03-28,129.5,131.110001,128.990005,130.820007,1786100,130.060127
2016-03-29,130.789993,132.199997,130.059998,131.860001,1633800,131.09408
2016-03-30,132.130005,132.399994,131.240005,131.729996,1400200,130.96483
2016-03-31,131.570007,131.820007,130.419998,131.369995,1820800,130.60692
2016-04-01,130.380005,132.619995,129.690002,132.339996,2060900,131.571287
2016-04-04,132.289993,133.070007,131.520004,131.690002,1555300,130.925069
2016-04-05,131.339996,132.330002,130.619995,130.839996,1488700,130.08
2016-04-06,129.789993,131.850006,129.550003,131.720001,1455200,131.720001
2016-04-07,131.279999,133.0,130.839996,131.389999,1419800,131.389999
2016-04-08,132.419998,133.800003,132.289993,132.910004,1120800,132.910004
2016-04-11,133.380005,134.070007,131.860001,131.899994,902200,131.899994
2016-04-12,131.940002,133.850006,131.820007,133.550003,826900,133.550003
2016-04-13,134.479996,134.990005,133.5,134.320007,1387800,134.320007
2016-04-14,134.119995,134.440002,132.899994,133.570007,1159900,133.570007
2016-04-15,133.690002,135.139999,133.509995,134.809998,1158600,134.809998
2016-04-18,134.619995,136.509995,134.339996,136.289993,1283500,136.289993
2016-04-19,136.550003,136.949997,135.580002,136.690002,1567800,136.690002
2016-04-20,136.740005,139.039993,136.600006,136.710007,1639000,136.710007
2016-04-21,136.860001,138.770004,136.699997,137.720001,1492600,137.720001
2016-04-22,138.029999,138.429993,136.440002,137.899994,1140100,137.899994
2016-04-25,137.050003,137.75,136.5,136.789993,951500,136.789993
2016-04-26,137.509995,139.0,137.240005,138.710007,1468500,138.710007
2016-04-27,139.0,144.149994,138.600006,143.610001,2883400,143.610001
2016-04-28,142.210007,143.449997,140.669998,141.160004,1775300,141.160004
2016-04-29,140.100006,140.830002,139.0,140.520004,1893500,140.520004
2016-05-02,140.720001,142.800003,139.970001,141.830002,1529100,141.830002
2016-05-03,141.139999,142.820007,140.070007,142.339996,1286000,142.339996
2016-05-04,141.990005,142.350006,140.660004,141.429993,954200,141.429993
2016-05-05,141.660004,142.600006,141.009995,142.199997,1429000,142.199997
2016-05-06,141.990005,143.669998,141.729996,143.440002,1780800,143.440002
2016-05-09,143.279999,144.759995,142.710007,142.970001,1390900,142.970001
2016-05-10,143.740005,145.800003,143.600006,145.710007,1541800,145.710007
2016-05-11,145.740005,146.309998,144.710007,144.960007,1369200,144.960007
2016-05-12,144.740005,145.979996,144.289993,145.309998,1281300,145.309998
2016-05-13,144.869995,145.679993,144.169998,144.369995,988000,144.369995
2016-05-16,144.059998,145.809998,144.0,145.369995,931600,145.369995
2016-05-17,145.429993,147.160004,144.259995,145.0,1555400,145.0
2016-05-18,144.309998,145.919998,143.410004,144.309998,1152100,144.309998
2016-05-19,143.460007,143.960007,142.309998,143.589996,1216200,143.589996
2016-05-20,144.479996,144.940002,143.720001,144.619995,1191900,144.619995
2016-05-23,144.279999,144.630005,142.25,142.25,1627500,142.25
2016-05-24,142.75,143.360001,142.720001,142.960007,1975600,142.960007
2016-05-25,143.449997,143.559998,142.550003,142.970001,1349500,142.970001
2016-05-26,142.949997,143.279999,142.470001,142.830002,945000,142.830002
2016-05-27,142.800003,143.429993,142.789993,143.130005,761100,143.130005
2016-05-31,143.539993,143.910004,141.539993,141.869995,1528600,141.869995
2016-06-01,141.869995,141.869995,140.970001,141.470001,5111200,141.470001
2016-06-02,140.919998,141.470001,139.990005,140.130005,2087000,140.130005
2016-06-03,140.009995,140.869995,138.759995,140.229996,2585200,140.229996
2016-06-06,140.529999,141.25,140.039993,140.339996,976800,140.339996
2016-06-07,140.75,141.809998,140.559998,141.059998,1826600,141.059998
2016-06-08,140.869995,141.669998,140.600006,141.490005,870500,141.490005
2016-06-09,141.190002,142.130005,141.0,141.979996,1347100,141.979996
2016-06-10,141.169998,142.089996,141.029999,141.529999,1399100,141.529999
2016-06-13,141.199997,141.619995,139.029999,139.110001,1386200,139.110001
2016-06-14,138.990005,139.460007,138.300003,139.429993,1079300,139.429993
2016-06-15,139.75,140.809998,139.529999,140.110001,1460000,140.110001
2016-06-16,139.539993,140.649994,138.429993,139.759995,943600,139.759995
2016-06-17,139.899994,140.089996,138.080002,138.990005,1518600,138.990005
2016-06-20,140.419998,141.559998,139.970001,140.919998,1897400,140.919998
2016-06-21,141.220001,141.580002,139.410004,139.410004,1597100,139.410004
2016-06-22,139.779999,140.389999,138.610001,138.789993,1359900,138.789993
2016-06-23,140.149994,140.149994,138.869995,139.779999,1014200,139.779999
2016-06-24,135.889999,138.880005,135.029999,136.139999,4211500,136.139999
2016-06-27,135.0,135.449997,132.679993,133.059998,2301500,133.059998
2016-06-28,134.559998,134.559998,132.809998,133.940002,1895200,133.940002
