Date,Open,High,Low,Close,Volume,Adj Close
2015-03-24,288.55999,295.679989,287.999992,295.010014,3950000,56.858317
2015-03-25,296.410007,300.59,293.689995,293.75,2591500,56.61547
2015-03-26,293.369999,298.120003,292.640018,294.249992,3369500,56.711835
2015-03-27,293.540001,294.249992,287.959995,288.660011,2519500,55.634458
2015-03-30,289.679985,293.149986,289.679985,290.980015,2027500,56.081601
2015-03-31,287.940006,290.19001,282.739983,283.68,4118500,54.674643
2015-04-01,284.689999,285.880013,280.440006,284.140015,3446000,54.763304
2015-04-02,282.390022,285.900002,278.500004,280.219994,2750000,54.007784
2015-04-06,279.459991,283.55999,277.999992,281.32,2843000,54.219792
2015-04-07,281.519985,285.0,280.609989,281.25,2309500,54.206301
2015-04-08,281.499996,286.820011,281.499996,284.950008,3686000,54.919417
2015-04-09,283.120003,287.649994,283.120003,284.80999,2999000,54.89243
2015-04-10,284.80999,286.459999,281.630001,284.519997,2990000,54.836539
2015-04-13,286.239986,287.890015,283.309994,284.01001,2145500,54.738247
2015-04-14,283.719997,283.969994,278.980007,282.399998,2496000,54.427944
2015-04-15,282.339993,288.42001,282.339993,286.679993,2995500,55.252842
2015-04-16,284.980011,295.790005,284.019985,292.959995,3791000,56.463209
2015-04-17,292.230015,297.119999,290.939999,291.230011,4181000,56.129783
2015-04-20,291.450005,293.82,287.280006,287.970009,3357000,55.501472
2015-04-21,287.209988,288.950005,285.600014,285.820007,3734500,55.087094
2015-04-22,285.779991,286.980019,281.959991,285.640011,2095000,55.052403
2015-04-23,285.950012,291.410007,285.040016,289.769993,2699500,55.848389
2015-04-24,289.859982,294.769993,289.350014,294.440002,2612000,56.748456
2015-04-27,294.73999,295.549984,288.290005,288.549995,3453000,55.613255
2015-04-28,287.04998,288.810005,283.260002,287.840004,2579500,55.476416
2015-04-29,288.810005,292.700005,286.290016,291.499996,2321500,56.181819
2015-04-30,292.019997,292.140007,286.790009,287.469997,3720000,55.405103
2015-05-01,289.80999,296.05999,287.670021,294.500008,2690500,56.760021
2015-05-04,293.82,297.290001,293.380013,293.799992,2145000,56.625105
2015-05-05,294.390011,295.529995,289.780006,290.209999,2902000,55.933193
2015-05-06,290.249996,295.440006,289.880009,294.60001,3096500,56.779295
2015-05-07,294.399986,301.549988,289.640007,300.089989,5851500,57.837398
2015-05-08,310.489998,313.329983,305.340004,310.859985,5826000,59.913137
2015-05-11,311.709995,312.999992,305.809994,308.390007,4730500,59.43709
2015-05-12,306.519985,307.459984,303.109989,303.320007,3069000,58.459931
2015-05-13,301.410007,306.25,301.040001,305.340004,2431000,59.141725
2015-05-14,305.629997,306.870003,302.609978,304.290009,3494000,58.93835
2015-05-15,303.969994,307.790012,302.609978,306.730003,3747000,59.410955
2015-05-18,306.870003,309.73999,306.040001,307.57,3205500,59.573655
2015-05-19,308.269997,310.410004,306.519985,310.249996,3025500,60.092748
2015-05-20,310.100002,312.999992,308.29998,310.959988,3211000,60.230267
2015-05-21,311.390018,320.569992,309.659996,317.089996,5429500,61.417597
2015-05-22,319.269981,322.390022,315.100002,320.920029,3883500,62.159441
2015-05-26,319.049988,320.540009,317.010002,319.090004,3857500,61.804981
2015-05-27,319.859982,322.099991,317.230015,321.329994,3289500,62.238848
2015-05-28,321.500015,323.190002,318.290005,321.650009,3170500,62.300832
2015-05-29,322.070007,322.670021,315.880013,315.880013,4641000,61.183233
2015-06-01,316.730003,319.989986,314.070015,316.609993,3301000,61.324624
2015-06-02,316.820011,321.329994,316.189995,319.269981,2634500,61.839841
2015-06-03,320.170021,323.689995,317.339993,321.819992,3247000,62.333756
2015-06-04,319.920006,321.899986,317.820015,318.470001,4398000,61.684892
2015-06-05,317.019997,321.230011,316.000004,317.869987,3168000,61.568674
2015-06-08,317.670021,319.980011,315.079994,315.320015,1880500,61.074767
2015-06-09,314.689999,317.600002,314.139996,315.59,1668000,61.12706
2015-06-10,317.290001,321.839981,316.830006,320.419998,1777000,62.062589
2015-06-11,320.540009,323.979988,318.610001,319.260006,2527000,61.837909
2015-06-12,318.449993,319.880009,316.009998,316.159992,1686500,61.237463
2015-06-15,314.160004,317.999992,312.000008,317.590008,2345000,61.514445
2015-06-16,317.800007,321.809998,315.0,320.820007,2503000,62.140068
2015-06-17,318.460007,318.500004,311.410007,316.679993,4303500,61.338183
2015-06-18,63.369999,65.029999,63.369999,64.25,2587700,62.223354
2015-06-19,64.120003,64.300003,62.959999,63.240002,3696500,61.245214
2015-06-22,63.509998,64.190002,63.09,64.190002,2793300,62.165248
2015-06-23,64.300003,64.580002,63.630001,63.639999,1383700,61.632594
2015-06-24,63.330002,63.869999,63.009998,63.099998,1244600,61.109627
2015-06-25,63.18,64.120003,63.099998,63.959999,1939800,61.9425
2015-06-26,64.669998,65.690002,63.700001,63.810001,5489300,61.797234
2015-06-29,63.419998,64.150002,62.5,62.560001,1527300,60.586663
2015-06-30,62.98,65.040001,62.779999,64.279999,3076200,62.252406
2015-07-01,64.32,65.75,64.059998,65.099998,2593200,63.04654
2015-07-02,65.379997,65.550003,64.449997,64.540001,1819000,62.504207
2015-07-06,63.970001,64.300003,63.23,63.549999,2214200,61.545433
2015-07-07,63.400002,63.459999,61.18,62.110001,3043900,60.150856
2015-07-08,61.610001,61.610001,60.150002,60.150002,2792800,58.252682
2015-07-09,60.84,61.599998,60.509998,60.799999,2407200,58.882177
2015-07-10,61.540001,61.84,61.18,61.709999,1324300,59.763472
2015-07-13,62.029999,62.619999,61.66,62.099998,1463800,60.14117
2015-07-14,61.959999,63.18,61.709999,62.68,1558300,60.702877
2015-07-15,62.650002,62.790001,62.029999,62.150002,1120600,60.189596
2015-07-16,62.419998,62.82,62.07,62.740002,1322700,60.760985
2015-07-17,62.59,70.32,60.959999,68.919998,9629500,66.746045
2015-07-20,67.470001,67.610001,64.599998,65.0,5547800,62.949696
2015-07-21,64.919998,65.529999,63.830002,63.939999,2083700,61.923131
2015-07-22,63.23,63.23,61.720001,62.52,2108900,60.547924
2015-07-23,62.619999,63.25,62.040001,62.32,1355700,60.354231
2015-07-24,61.880001,61.880001,60.369999,60.849998,1619200,58.930599
2015-07-27,60.34,60.34,58.75,59.09,2620100,57.226116
2015-07-28,59.43,59.439999,58.209999,58.900002,2096300,57.042111
2015-07-29,59.099998,59.68,58.599998,59.23,1472500,57.3617
2015-07-30,59.369999,60.029999,58.950001,59.119999,1081600,57.255169
2015-07-31,59.27,59.869999,58.950001,59.200001,1251500,57.332647
2015-08-03,59.0,59.59,58.200001,59.02,1400100,57.158325
2015-08-04,59.450001,61.02,59.139999,60.529999,1855700,58.620693
2015-08-05,61.150002,62.040001,60.23,61.619999,2368600,59.676311
2015-08-06,65.940002,67.160004,62.91,63.0,5808100,61.012782
2015-08-07,62.669998,63.619999,57.779999,58.939999,4121900,57.080846
2015-08-10,59.57,62.27,59.09,60.950001,4793600,59.027447
2015-08-11,59.23,59.689999,56.740002,57.27,4470500,55.463525
2015-08-12,56.880001,62.009998,56.580002,61.639999,6556300,60.010034
2015-08-13,61.959999,63.900002,60.700001,63.220001,2862000,61.548256
2015-08-14,63.610001,65.120003,63.150002,63.830002,3147300,62.142126
2015-08-17,63.830002,64.050003,62.779999,64.029999,1763700,62.336834
2015-08-18,63.689999,63.799999,62.799999,63.470001,2097000,61.791645
2015-08-19,63.290001,63.549999,61.880001,61.93,1767800,60.292367
2015-08-20,61.700001,62.509998,60.470001,61.07,2102700,59.455107
2015-08-21,60.799999,60.82,59.220001,59.52,2531400,57.946095
2015-08-24,56.049999,59.869999,55.400002,55.900002,3180600,54.421821
2015-08-25,59.049999,59.360001,55.75,55.790001,2338100,54.314729
2015-08-26,56.98,57.009998,54.630001,56.110001,3260000,54.626267
2015-08-27,57.490002,58.259998,56.360001,57.880001,2321000,56.349463
2015-08-28,57.43,57.700001,56.66,57.470001,2415100,55.950305
2015-08-31,57.450001,58.540001,56.93,57.380001,2285200,55.862684
2015-09-01,55.900002,57.07,54.299999,54.84,3155400,53.389849
2015-09-02,55.57,56.080002,54.439999,55.549999,2107300,54.081074
2015-09-03,55.59,57.23,55.48,56.970001,2438700,55.463526
2015-09-04,55.889999,56.57,55.200001,55.48,1546300,54.012925
2015-09-08,56.860001,57.439999,56.330002,56.91,1569300,55.405111
2015-09-09,57.869999,58.900002,56.810001,56.959999,1631200,55.453789
2015-09-10,56.849998,57.080002,56.0,56.400002,872200,54.908599
2015-09-11,55.869999,56.41,55.0,55.880001,1358100,54.402349
2015-09-14,55.919998,56.0,53.66,53.849998,2836600,52.426027
2015-09-15,53.889999,55.0,53.32,54.779999,2067400,53.331435
2015-09-16,54.759998,55.25,54.5,54.779999,1620000,53.331435
2015-09-17,54.700001,55.740002,53.720001,53.849998,2014800,52.426027
2015-09-18,53.360001,53.360001,51.549999,52.029999,4422700,50.654154
2015-09-21,52.52,53.0,51.43,51.720001,1375200,50.352354
2015-09-22,50.93,51.369999,49.900002,51.099998,4703800,49.748746
2015-09-23,51.310001,51.599998,47.360001,47.740002,3225600,46.477598
2015-09-24,47.27,47.73,45.5,46.419998,5144800,45.1925
2015-09-25,47.07,47.169998,46.119999,46.369999,3829500,45.143823
2015-09-28,45.889999,46.099998,44.049999,44.060001,2524200,42.894909
2015-09-29,44.25,45.16,43.880001,44.189999,2486600,43.021469
2015-09-30,44.869999,45.529999,43.98,44.900002,3822400,43.712697
2015-10-01,44.970001,45.439999,44.029999,44.799999,2517400,43.615339
2015-10-02,44.0,47.419998,43.849998,47.110001,3561200,45.864257
2015-10-05,47.700001,49.84,47.650002,49.040001,3874300,47.743221
2015-10-06,48.82,50.150002,48.82,49.549999,2780700,48.239734
2015-10-07,49.459999,52.279999,49.380001,52.220001,4222700,50.839132
2015-10-08,51.73,53.32,51.400002,52.860001,2981000,51.462208
2015-10-09,53.34,53.669998,50.669998,50.779999,2529400,49.437208
2015-10-12,50.380001,50.73,49.259998,50.380001,2107900,49.047787
2015-10-13,49.93,51.599998,49.240002,51.080002,3530900,49.729278
2015-10-14,51.400002,52.700001,50.91,52.529999,2660300,51.140932
2015-10-15,52.82,53.650002,51.869999,53.41,2668800,51.997663
2015-10-16,53.560001,53.68,51.740002,52.32,2153600,50.936486
2015-10-19,52.0,52.209999,51.119999,51.48,2130100,50.118698
2015-10-20,51.610001,52.990002,51.459999,51.77,1593600,50.401031
2015-10-21,52.549999,53.0,51.130001,52.209999,2615900,50.829394
2015-10-22,52.560001,53.990002,52.27,53.700001,2228000,52.279995
2015-10-23,54.209999,54.27,53.43,54.119999,2087900,52.688887
2015-10-26,53.759998,54.07,52.880001,53.099998,1701300,51.695859
2015-10-27,52.610001,52.869999,51.18,51.57,1807700,50.206319
2015-10-28,51.610001,52.400002,51.02,52.259998,2016500,50.878071
2015-10-29,52.209999,52.209999,51.029999,51.299999,1664500,49.943458
2015-10-30,51.380001,51.830002,50.5,50.77,2875200,49.427474
2015-11-02,51.009998,52.66,50.630001,52.349998,2798200,50.965692
2015-11-03,52.130001,53.130001,51.349998,51.959999,2132500,50.586005
2015-11-04,52.220001,52.919998,51.299999,51.759998,2423000,50.391293
2015-11-05,48.610001,48.98,45.700001,46.84,9152000,45.601396
2015-11-06,46.799999,47.389999,46.009998,46.52,3656800,45.289858
2015-11-09,46.380001,48.310001,46.119999,48.169998,4186300,46.896224
2015-11-10,48.009998,48.330002,47.139999,47.34,2767400,46.088174
2015-11-11,47.52,48.060001,46.07,47.610001,2469200,46.351035
2015-11-12,46.93,47.84,46.669998,47.110001,2677600,46.15509
2015-11-13,47.130001,48.66,46.720001,48.049999,2304000,47.076035
2015-11-16,47.759998,48.27,46.939999,47.970001,2307400,46.997658
2015-11-17,49.759998,50.860001,48.279999,49.490002,3720600,48.486849
2015-11-18,49.360001,50.369999,49.049999,49.580002,2529700,48.575025
2015-11-19,48.950001,49.0,46.439999,46.57,4682900,45.626035
2015-11-20,46.360001,46.799999,43.57,43.900002,6019000,43.010157
2015-11-23,43.790001,45.470001,43.650002,45.0,3765400,44.087858
2015-11-24,44.91,46.0,44.0,45.799999,2698300,44.871642
2015-11-25,45.689999,46.150002,45.049999,45.369999,1358000,44.450358
2015-11-27,45.209999,45.330002,44.599998,45.110001,1031100,44.195629
2015-11-30,45.040001,46.610001,44.93,46.139999,3049500,45.20475
2015-12-01,46.450001,46.75,44.799999,45.0,2580600,44.087858
2015-12-02,46.59,46.59,44.25,45.060001,2812700,44.146644
2015-12-03,45.349998,46.669998,45.25,45.860001,3297600,44.930427
2015-12-04,45.490002,45.869999,44.130001,44.439999,3110400,43.539208
2015-12-07,44.110001,44.119999,42.369999,43.25,2816800,42.373331
2015-12-08,42.580002,43.380001,41.830002,42.080002,2465400,41.227048
2015-12-09,42.68,43.77,42.299999,43.119999,2196300,42.245965
2015-12-10,43.09,43.709999,42.099998,42.240002,1298700,41.383805
2015-12-11,42.240002,42.34,40.330002,41.110001,2740700,40.276709
2015-12-14,40.810001,41.380001,39.639999,40.07,2195700,39.257788
2015-12-15,40.349998,41.48,40.189999,40.810001,2161800,39.98279
2015-12-16,41.490002,42.040001,40.16,41.43,2483100,40.590222
2015-12-17,41.310001,42.049999,40.529999,41.240002,3183600,40.404075
2015-12-18,41.110001,43.0,41.080002,41.610001,4144300,40.766574
2015-12-21,41.759998,43.790001,41.110001,41.32,2648400,40.482451
2015-12-22,41.34,43.029999,40.970001,42.740002,2161000,41.87367
2015-12-23,42.950001,44.599998,42.73,44.169998,2343500,43.274681
2015-12-24,44.09,44.360001,43.200001,43.25,1650100,42.373331
2015-12-28,43.040001,43.41,42.09,42.240002,1373300,41.383805
2015-12-29,42.380001,42.990002,42.049999,42.639999,1612000,41.775695
2015-12-30,42.389999,42.580002,41.060001,41.16,1568700,40.325694
2015-12-31,40.75,41.290001,40.470001,40.810001,2020100,39.98279
2016-01-04,40.060001,40.950001,39.830002,40.5,3262500,39.679073
2016-01-05,40.380001,40.66,39.150002,39.23,2690000,38.434815
2016-01-06,38.650002,38.709999,35.27,35.84,4711800,35.11353
2016-01-07,35.310001,36.66,33.689999,34.139999,5010600,33.447988
2016-01-08,34.400002,35.099998,33.709999,33.82,4130100,33.134475
2016-01-11,34.009998,34.07,32.259998,32.450001,3657100,31.792245
2016-01-12,33.130001,33.380001,31.68,32.540001,4327700,31.880421
2016-01-13,32.869999,33.41,31.559999,31.76,5147200,31.116231
2016-01-14,31.969999,33.150002,31.17,32.619999,3893000,31.958798
2016-01-15,31.629999,32.459999,30.92,31.57,4766300,30.930082
2016-01-19,32.040001,32.139999,29.879999,30.25,3758300,29.636838
2016-01-20,29.879999,29.879999,26.1,29.219999,10964700,28.627715
2016-01-21,29.18,31.110001,29.120001,30.27,5881700,29.656433
2016-01-22,31.110001,32.029999,29.66,29.959999,6338700,29.352716
2016-01-25,29.49,29.549999,28.24,28.6,4118900,28.020284
2016-01-26,28.469999,29.85,28.0,29.49,4090400,28.892243
2016-01-27,29.85,30.969999,28.98,30.059999,4075500,29.450689
2016-01-28,30.219999,30.5,29.4,30.33,3438100,29.715217
2016-01-29,30.379999,30.85,29.719999,30.0,4995800,29.391906
2016-02-01,29.91,30.639999,28.969999,30.24,3907600,29.627041
2016-02-02,30.1,30.1,28.74,29.450001,3132800,28.853055
2016-02-03,29.77,30.23,28.209999,30.049999,5209200,29.440891
2016-02-04,30.200001,30.83,29.6,30.59,5454100,29.969947
2016-02-05,30.34,30.68,29.42,29.969999,4216800,29.362513
2016-02-08,29.200001,29.389999,26.74,28.01,5207100,27.442243
2016-02-09,27.719999,29.74,27.4,28.469999,4988200,27.892918
2016-02-10,28.379999,29.040001,27.76,27.83,2537700,27.556262
2016-02-11,26.91,29.42,26.290001,29.040001,5154700,28.754361
2016-02-12,29.809999,30.639999,28.98,30.0,6065900,29.704918
2016-02-16,30.459999,31.690001,29.690001,31.139999,6133300,30.833704
2016-02-17,31.290001,32.290001,30.82,31.700001,5982800,31.388197
2016-02-18,33.0,34.490002,32.73,34.369999,7372000,34.031933
2016-02-19,34.189999,34.189999,32.810001,33.0,5569800,32.675409
2016-02-22,33.0,34.040001,33.0,33.540001,3942600,33.210099
2016-02-23,33.049999,33.450001,32.099998,32.130001,3902300,31.813968
2016-02-24,31.84,31.98,30.040001,31.75,5881600,31.437705
2016-02-25,32.130001,33.650002,31.57,33.16,4092700,32.833836
2016-02-26,33.529999,35.130001,33.529999,34.950001,5623300,34.60623
2016-02-29,35.080002,37.139999,34.93,36.459999,6216700,36.101376
2016-03-01,37.0,37.720001,35.830002,36.25,3386900,35.893442
2016-03-02,35.0,35.93,34.389999,34.740002,5036700,34.398296
2016-03-03,35.259998,36.389999,34.849998,36.189999,3969700,35.834031
2016-03-04,36.43,36.93,34.509998,34.59,6190100,34.24977
2016-03-07,34.779999,37.080002,34.599998,36.880001,5204700,36.517247
2016-03-08,36.639999,37.02,35.23,35.259998,3753100,34.913178
2016-03-09,35.529999,36.189999,34.700001,35.419998,3198900,35.071604
2016-03-10,35.380001,35.419998,32.889999,33.639999,4271400,33.309114
2016-03-11,34.610001,36.639999,34.459999,35.639999,4947100,35.289442
2016-03-14,35.48,36.220001,35.189999,35.540001,3345200,35.190427
2016-03-15,35.439999,35.48,33.130001,33.630001,3642000,33.299214
2016-03-16,33.419998,34.169998,32.830002,34.150002,3973000,33.814099
2016-03-17,34.48,35.189999,33.990002,35.049999,3742700,34.705245
2016-03-18,35.25,35.93,34.540001,34.990002,3921100,34.645837
2016-03-21,34.82,35.48,34.700001,35.060001,2339700,34.715148
2016-03-22,34.630001,34.709999,33.919998,33.93,3007200,33.596262
2016-03-23,33.759998,33.790001,32.880001,32.970001,3035300,32.645706
2016-03-24,32.439999,32.439999,31.450001,31.940001,4183300,31.625836
2016-03-28,31.48,32.330002,30.85,31.790001,3901000,31.477312
2016-03-29,31.469999,32.27,30.77,31.91,2598300,31.596131
2016-03-30,32.049999,32.400002,31.620001,31.98,2715600,31.665442
2016-03-31,31.91,32.18,30.799999,31.34,4166300,31.031737
2016-04-01,30.870001,32.279999,29.9,32.130001,3874600,31.813968
2016-04-04,31.889999,32.32,31.08,31.209999,2445500,30.903015
2016-04-05,30.040001,31.34,29.67,30.110001,4790600,29.813836
2016-04-06,29.629999,30.139999,28.700001,29.32,4996900,29.031606
2016-04-07,29.1,29.65,28.75,29.190001,5144500,28.902885
2016-04-08,29.559999,30.57,29.540001,29.77,3354500,29.47718
2016-04-11,30.15,30.75,29.82,30.15,3028300,29.853442
2016-04-12,30.190001,30.75,29.51,30.540001,3270700,30.239607
2016-04-13,30.85,31.459999,30.549999,31.219999,4429600,30.912917
2016-04-14,30.59,30.940001,30.15,30.59,4094700,30.289115
2016-04-15,30.440001,31.370001,30.1,31.030001,3523800,30.724787
2016-04-18,30.65,31.65,30.5,31.370001,2509400,31.061443
2016-04-19,31.32,33.880001,31.280001,33.700001,4677200,33.368525
2016-04-20,33.919998,35.200001,33.470001,34.869999,6447000,34.527015
2016-04-21,35.0,35.84,34.189999,34.240002,3663600,33.903214
2016-04-22,34.490002,35.029999,33.049999,33.240002,3580000,32.91305
2016-04-25,33.200001,33.990002,33.049999,33.169998,2275400,32.843735
2016-04-26,33.209999,34.099998,33.07,33.689999,2266500,33.358621
2016-04-27,33.669998,33.84,32.490002,33.790001,3059800,33.45764
2016-04-28,33.119999,35.169998,32.689999,34.32,3609600,33.982426
2016-04-29,34.130001,34.560001,32.709999,33.07,2902900,32.744721
2016-05-02,33.16,33.48,32.209999,33.34,2476200,33.012065
2016-05-03,32.950001,33.029999,31.190001,31.67,3431500,31.358491
2016-05-04,31.15,32.200001,30.799999,32.110001,5003600,31.794164
2016-05-05,31.0,32.040001,30.030001,30.790001,7510900,30.487148
2016-05-06,30.49,31.76,30.450001,31.0,2945400,30.695082
2016-05-09,30.98,31.15,30.32,30.41,2339800,30.110885
2016-05-10,30.389999,30.809999,28.879999,30.5,5296000,30.2
2016-05-11,30.049999,30.290001,29.120001,29.459999,3785100,29.459999
2016-05-12,30.290001,30.42,27.58,27.85,5469800,27.85
2016-05-13,27.92,28.26,27.15,27.65,4671700,27.65
2016-05-16,27.790001,28.799999,27.780001,28.620001,3367900,28.620001
2016-05-17,28.35,29.24,28.299999,29.120001,3500500,29.120001
2016-05-18,29.07,29.74,28.360001,28.58,3720900,28.58
2016-05-19,28.629999,29.219999,28.23,28.74,3459100,28.74
2016-05-20,28.799999,29.040001,28.32,28.59,4374900,28.59
2016-05-23,30.059999,30.76,29.5,29.85,8479100,29.85
2016-05-24,29.51,29.6,27.379999,27.610001,12220100,27.610001
2016-05-25,28.0,29.700001,27.9,29.52,7885300,29.52
2016-05-26,29.959999,30.15,28.860001,28.959999,6044200,28.959999
2016-05-27,28.9,29.360001,27.52,27.700001,6979500,27.700001
2016-05-31,27.700001,27.74,27.0,27.66,5957500,27.66
2016-06-01,27.66,27.73,27.0,27.639999,3918000,27.639999
2016-06-02,27.639999,28.27,27.5,27.98,6245100,27.98
2016-06-03,27.93,28.700001,27.610001,28.610001,4221700,28.610001
2016-06-06,29.450001,31.16,29.200001,31.15,7725100,31.15
2016-06-07,31.389999,32.419998,31.299999,31.959999,6235400,31.959999
2016-06-08,31.969999,32.080002,30.58,31.08,3669000,31.08
2016-06-09,30.59,30.59,29.469999,29.790001,4885900,29.790001
2016-06-10,29.4,30.030001,28.83,29.23,4877400,29.23
2016-06-13,29.43,30.07,28.58,28.620001,3426500,28.620001
2016-06-14,28.58,29.17,27.43,27.73,4031700,27.73
2016-06-15,27.82,28.33,27.25,27.68,4604300,27.68
2016-06-16,27.4,27.799999,26.549999,27.59,4312900,27.59
2016-06-17,27.65,28.73,27.629999,28.35,6562300,28.35
2016-06-20,28.540001,29.25,27.91,27.959999,3461400,27.959999
2016-06-21,27.870001,28.049999,27.15,27.309999,4606600,27.309999
2016-06-22,27.5,27.77,26.969999,27.02,3785900,27.02
2016-06-23,27.190001,27.66,26.83,27.639999,4859600,27.639999
2016-06-24,26.540001,26.620001,24.76,25.43,10753800,25.43
2016-06-27,24.940001,24.969999,23.15,23.48,7575800,23.48
2016-06-28,23.860001,24.48,23.6,24.059999,6578700,24.059999
