Date,Open,High,Low,Close,Volume,Adj Close
2015-04-30,175.240005,175.630005,171.449997,172.779999,1457900,172.673245
2015-05-01,172.990005,174.399994,169.770004,171.559998,1345200,171.453997
2015-05-04,172.369995,173.589996,162.5,168.330002,5439800,168.225997
2015-05-05,169.809998,171.889999,161.809998,163.050003,4019500,162.949261
2015-05-06,161.589996,163.770004,158.25,159.899994,4335800,159.801198
2015-05-07,160.190002,160.729996,155.070007,159.570007,3653000,159.471415
2015-05-08,160.309998,160.679993,156.059998,159.059998,3813300,158.96172
2015-05-11,158.740005,158.740005,152.869995,152.990005,2874300,152.895479
2015-05-12,153.0,155.479996,152.029999,154.539993,1971200,154.444509
2015-05-13,156.460007,156.490005,150.970001,151.889999,1695100,151.796152
2015-05-14,151.839996,154.649994,150.029999,153.240005,2989300,153.145324
2015-05-15,152.75,155.360001,151.210007,154.669998,1997400,154.574433
2015-05-18,154.740005,158.080002,154.119995,157.679993,2071400,157.582568
2015-05-19,155.610001,156.199997,152.440002,152.970001,1898800,152.875487
2015-05-20,153.789993,153.960007,150.740005,152.020004,1698900,151.926077
2015-05-21,153.240005,156.330002,153.149994,156.0,1740700,155.903614
2015-05-22,154.740005,156.149994,153.889999,154.869995,1322900,154.774307
2015-05-26,153.25,154.860001,152.220001,153.199997,1984000,153.105341
2015-05-27,152.690002,153.720001,150.039993,151.529999,1375800,151.436374
2015-05-28,151.229996,151.610001,147.380005,148.690002,2027400,148.598133
2015-05-29,149.0,150.309998,147.820007,147.830002,1489400,147.738663
2015-06-01,147.940002,150.0,147.600006,149.770004,1703400,149.677467
2015-06-02,150.539993,154.869995,148.100006,153.490005,2395800,153.39517
2015-06-03,153.0,154.229996,150.5,150.919998,2094200,150.82675
2015-06-04,149.570007,150.699997,148.289993,148.690002,1262000,148.598133
2015-06-05,147.610001,153.509995,147.610001,151.509995,1706700,151.416382
2015-06-08,150.75,152.850006,148.520004,148.940002,1424600,148.847978
2015-06-09,150.699997,152.130005,148.75,148.770004,1116200,148.678085
2015-06-10,150.419998,151.350006,149.119995,150.800003,1495400,150.706829
2015-06-11,151.070007,151.570007,149.630005,149.809998,1097600,149.717436
2015-06-12,148.710007,148.860001,146.960007,147.589996,1325400,147.498806
2015-06-15,146.339996,149.399994,146.160004,147.490005,1660800,147.398877
2015-06-16,147.649994,149.5,147.649994,149.300003,883600,149.207756
2015-06-17,150.5,150.789993,145.270004,145.470001,1891400,145.380121
2015-06-18,146.380005,146.380005,142.600006,143.440002,3105100,143.351376
2015-06-19,143.330002,144.779999,142.0,142.630005,2147400,142.541879
2015-06-22,143.449997,143.449997,141.179993,141.860001,2029100,141.772351
2015-06-23,141.380005,143.399994,139.440002,142.5,2122300,142.411955
2015-06-24,142.330002,144.309998,141.399994,141.960007,1793900,141.872295
2015-06-25,141.839996,143.639999,141.839996,142.240005,1918800,142.152121
2015-06-26,141.740005,142.070007,139.139999,140.0,4836400,139.913499
2015-06-29,138.399994,139.539993,137.240005,137.380005,1356700,137.295123
2015-06-30,138.649994,139.360001,136.179993,138.690002,2353900,138.604311
2015-07-01,137.75,139.589996,135.050003,136.229996,2025700,136.145824
2015-07-02,136.699997,139.529999,136.509995,138.179993,1976000,138.094617
2015-07-06,135.270004,136.660004,132.779999,133.059998,2868400,132.977785
2015-07-07,132.509995,136.279999,130.279999,136.039993,3041000,135.955939
2015-07-08,134.710007,137.080002,133.050003,134.839996,2559700,134.756684
2015-07-09,137.360001,140.080002,136.080002,138.660004,2572600,138.574331
2015-07-10,139.779999,139.919998,133.970001,134.460007,2244400,134.376929
2015-07-13,136.289993,137.320007,133.679993,136.550003,1845500,136.465634
2015-07-14,136.110001,138.740005,135.25,137.020004,1792100,136.935345
2015-07-15,135.850006,137.169998,131.910004,132.580002,1570100,132.498086
2015-07-16,133.300003,133.720001,129.5,130.070007,1964200,129.989642
2015-07-17,129.490005,129.520004,126.949997,128.360001,2236800,128.280692
2015-07-20,127.440002,127.440002,124.169998,124.559998,2109400,124.483037
2015-07-21,124.82,127.190002,123.160004,123.580002,2055000,123.503646
2015-07-22,123.18,125.959999,122.5,125.0,2701600,124.922767
2015-07-23,125.120003,126.470001,122.519997,125.779999,2566100,125.702284
2015-07-24,125.849998,125.849998,121.470001,123.510002,1945700,123.43369
2015-07-27,121.459999,123.07,120.220001,121.410004,1835100,121.334989
2015-07-28,121.93,128.160004,120.150002,126.800003,2528400,126.721658
2015-07-29,126.190002,132.440002,126.190002,130.559998,2633400,130.47933
2015-07-30,129.550003,132.990005,129.470001,129.940002,2000900,129.859717
2015-07-31,128.860001,129.589996,126.400002,126.769997,1688400,126.69167
2015-08-03,125.379997,126.260002,122.199997,123.410004,2442200,123.333753
2015-08-04,125.029999,127.169998,124.120003,124.830002,1809200,124.752874
2015-08-05,125.75,131.5,123.790001,125.599998,3139600,125.522395
2015-08-06,125.300003,129.029999,124.160004,128.270004,2165800,128.190751
2015-08-07,128.160004,129.610001,123.82,124.480003,2293200,124.403092
2015-08-10,125.510002,127.93,124.099998,127.169998,1956400,127.091425
2015-08-11,124.75,128.039993,123.32,127.919998,1767300,127.840961
2015-08-12,127.860001,130.820007,126.010002,130.419998,1883000,130.339417
2015-08-13,129.589996,129.690002,125.809998,127.010002,1700600,126.931528
2015-08-14,127.18,129.139999,126.199997,127.580002,1123200,127.501175
2015-08-17,127.360001,127.550003,125.599998,127.129997,1226700,127.051448
2015-08-18,127.110001,129.199997,126.160004,129.039993,1204200,128.960264
2015-08-19,128.029999,129.100006,123.839996,125.010002,2169600,124.932763
2015-08-20,124.669998,125.839996,121.400002,123.0,2442100,122.924003
2015-08-21,122.5,124.639999,118.889999,118.949997,3657400,118.876502
2015-08-24,111.459999,115.059998,109.57,111.129997,3308500,111.061334
2015-08-25,114.970001,115.949997,107.120003,107.239998,2926100,107.173738
2015-08-26,110.32,110.32,105.830002,108.860001,3434500,108.79274
2015-08-27,112.129997,117.120003,111.120003,115.379997,2627400,115.308708
2015-08-28,115.089996,123.0,114.709999,121.269997,3400700,121.195069
2015-08-31,119.419998,124.540001,116.43,123.059998,2820900,122.983963
2015-09-01,119.190002,121.559998,114.099998,115.209999,2474800,115.138815
2015-09-02,116.470001,118.440002,111.790001,118.43,2117900,118.356827
2015-09-03,118.919998,122.489998,116.980003,119.120003,1833100,119.046403
2015-09-04,117.739998,119.110001,115.610001,118.379997,1845600,118.306855
2015-09-08,119.349998,122.449997,117.699997,121.699997,1617300,121.624803
2015-09-09,121.919998,123.480003,118.669998,118.949997,1964000,118.876502
2015-09-10,118.769997,122.900002,117.769997,121.260002,1737000,121.18508
2015-09-11,119.309998,120.129997,115.599998,118.360001,2524600,118.28687
2015-09-14,118.089996,118.089996,114.830002,117.0,1401000,116.92771
2015-09-15,117.209999,118.709999,116.120003,117.300003,1802000,117.227528
2015-09-16,118.839996,123.760002,118.690002,123.339996,2369800,123.263789
2015-09-17,123.330002,127.110001,122.43,123.839996,2064600,123.76348
2015-09-18,121.300003,123.769997,120.010002,121.870003,2545200,121.794704
2015-09-21,123.050003,124.629997,121.199997,123.82,1409500,123.743496
2015-09-22,121.82,123.959999,120.709999,122.889999,1875300,122.81407
2015-09-23,122.889999,125.949997,120.75,120.959999,1980300,120.885263
2015-09-24,119.849998,124.410004,119.169998,123.18,1619900,123.103892
2015-09-25,124.610001,124.610001,121.199997,122.339996,1518700,122.264407
2015-09-28,120.889999,121.410004,116.970001,117.050003,1440800,117.015943
2015-09-29,118.110001,120.970001,117.0,118.449997,1675100,118.415529
2015-09-30,119.620003,122.650002,118.419998,121.639999,2309200,121.604603
2015-10-01,122.959999,127.360001,120.129997,122.870003,2362300,122.834249
2015-10-02,121.720001,132.660004,121.639999,132.229996,3228400,132.191518
2015-10-05,134.160004,137.369995,131.330002,133.509995,3165100,133.471144
2015-10-06,133.570007,139.800003,132.589996,136.070007,3051100,136.030412
2015-10-07,137.979996,138.600006,131.960007,136.089996,3804000,136.050396
2015-10-08,136.089996,140.0,133.259995,138.529999,4161100,138.489688
2015-10-09,138.880005,139.279999,135.759995,136.960007,2337000,136.920153
2015-10-12,137.139999,137.190002,132.869995,134.0,1971600,133.961007
2015-10-13,132.520004,134.639999,131.539993,131.889999,2875700,131.851621
2015-10-14,131.960007,134.039993,131.0,133.240005,3138000,133.201234
2015-10-15,133.0,137.080002,132.509995,136.580002,2275400,136.540258
2015-10-16,137.619995,140.839996,136.639999,140.570007,2277100,140.529103
2015-10-19,138.330002,138.399994,132.149994,133.440002,2483000,133.401173
2015-10-20,133.539993,137.399994,132.410004,136.369995,1919100,136.330313
2015-10-21,135.729996,136.089996,133.630005,134.660004,1483400,134.620819
2015-10-22,135.970001,138.220001,134.0,136.889999,2144800,136.850166
2015-10-23,135.300003,137.850006,134.0,137.389999,1466100,137.35002
2015-10-26,136.990005,137.039993,134.679993,134.679993,2170400,134.640802
2015-10-27,132.809998,133.169998,129.25,132.139999,2000900,132.101548
2015-10-28,132.630005,138.949997,131.630005,137.669998,2102900,137.629938
2015-10-29,137.410004,139.949997,137.080002,138.029999,1546100,137.989833
2015-10-30,139.0,139.210007,135.399994,137.139999,1930800,137.100093
2015-11-02,135.529999,140.75,134.479996,138.600006,2724100,138.559675
2015-11-03,144.460007,150.0,143.100006,147.779999,4056000,147.736996
2015-11-04,147.660004,149.960007,143.350006,144.919998,2338600,144.877828
2015-11-05,143.75,149.279999,142.490005,145.419998,1792400,145.377682
2015-11-06,144.610001,145.350006,141.800003,144.100006,1490400,144.058074
2015-11-09,145.039993,147.759995,143.839996,145.860001,1726500,145.817557
2015-11-10,145.139999,147.5,143.520004,146.860001,1896600,146.817266
2015-11-11,146.559998,147.149994,140.559998,140.699997,2278700,140.659055
2015-11-12,138.509995,142.470001,138.0,140.009995,1587100,139.969253
2015-11-13,139.979996,142.419998,138.0,140.929993,1292600,140.888983
2015-11-16,140.809998,143.949997,139.259995,143.789993,1733900,143.748152
2015-11-17,142.720001,144.470001,140.110001,142.320007,1137900,142.278594
2015-11-18,144.360001,146.199997,141.160004,144.330002,1391400,144.288003
2015-11-19,142.830002,143.639999,138.410004,141.100006,1328300,141.058947
2015-11-20,141.529999,143.169998,139.520004,141.210007,1683400,141.168916
2015-11-23,140.970001,145.740005,140.0,143.600006,1787500,143.55822
2015-11-24,145.240005,149.990005,145.059998,147.940002,2585800,147.896953
2015-11-25,146.119995,148.289993,145.0,146.580002,1371000,146.537349
2015-11-27,145.419998,147.0,144.089996,144.630005,629100,144.587919
2015-11-30,145.020004,146.419998,143.550003,144.75,1607700,144.707879
2015-12-01,145.979996,149.399994,145.979996,149.25,2071100,149.20657
2015-12-02,148.169998,148.619995,142.839996,143.820007,2020700,143.778157
2015-12-03,145.25,147.279999,143.820007,145.179993,1716200,145.137747
2015-12-04,142.960007,147.320007,141.279999,146.100006,2154600,146.057492
2015-12-07,141.5,141.5,133.080002,137.509995,4401600,137.46998
2015-12-08,133.740005,141.039993,132.169998,140.350006,3886700,140.309166
2015-12-09,141.270004,146.710007,140.050003,143.100006,3242100,143.058365
2015-12-10,142.309998,149.699997,141.470001,145.389999,3411500,145.347692
2015-12-11,143.139999,143.240005,139.869995,139.990005,2466300,139.94927
2015-12-14,138.75,142.919998,138.169998,141.110001,2890000,141.068939
2015-12-15,143.630005,145.240005,140.940002,144.580002,1949800,144.537931
2015-12-16,144.889999,145.050003,134.009995,134.399994,3398300,134.360885
2015-12-17,134.509995,135.440002,126.110001,130.509995,4790900,130.472017
2015-12-18,130.509995,130.970001,121.260002,121.279999,4875200,121.244708
2015-12-21,121.279999,121.279999,114.400002,115.709999,5069800,115.676329
2015-12-22,115.699997,119.690002,115.160004,116.550003,3799100,116.516088
2015-12-23,119.959999,126.110001,119.559998,125.839996,3236500,125.803378
2015-12-24,125.900002,126.199997,123.040001,125.019997,873000,124.983617
2015-12-28,122.5,122.989998,120.550003,121.580002,1250700,121.544623
2015-12-29,123.75,125.07,121.550003,124.459999,1619200,124.423782
2015-12-30,121.900002,125.279999,121.900002,124.470001,1333700,124.433782
2015-12-31,123.419998,126.489998,123.309998,125.379997,1739900,125.343513
2016-01-04,125.190002,127.089996,122.040001,124.349998,1778900,124.313814
2016-01-05,124.349998,126.089996,122.839996,125.169998,1448800,125.133575
2016-01-06,115.300003,117.459999,114.970001,116.150002,14056100,116.116203
2016-01-07,115.540001,118.510002,115.0,116.419998,5316400,116.386121
2016-01-08,117.25,117.669998,115.349998,115.839996,3143200,115.806288
2016-01-11,116.889999,117.169998,112.019997,113.510002,4995900,113.476972
2016-01-12,115.940002,116.639999,108.459999,113.239998,4005200,113.207046
2016-01-13,114.989998,117.209999,111.919998,114.199997,3518000,114.166766
2016-01-14,115.120003,118.790001,113.449997,115.959999,4342000,115.926256
2016-01-15,109.209999,113.970001,108.5,113.139999,4769300,113.107077
2016-01-19,114.550003,115.0,109.040001,111.620003,2824400,111.587522
2016-01-20,109.370003,110.989998,103.5,109.040001,5242500,109.008271
2016-01-21,108.919998,115.0,106.730003,111.800003,4018900,111.76747
2016-01-22,117.300003,117.900002,112.43,113.5,4164000,113.466973
2016-01-25,110.449997,113.330002,107.599998,107.75,2603900,107.718646
2016-01-26,110.360001,114.290001,107.970001,113.540001,2396000,113.506962
2016-01-27,112.849998,117.269997,111.730003,113.900002,2798100,113.866858
2016-01-28,119.099998,120.690002,116.349998,120.010002,5262100,119.97508
2016-01-29,121.0,124.099998,119.839996,123.949997,3692300,123.913929
2016-02-01,121.790001,123.489998,120.0,122.290001,2367200,122.254416
2016-02-02,118.260002,123.970001,117.839996,121.519997,2286800,121.484636
2016-02-03,123.660004,127.389999,119.449997,127.32,2565200,127.282951
2016-02-04,129.330002,133.789993,123.82,124.489998,3717200,124.453773
2016-02-05,123.209999,123.269997,118.0,118.800003,3508300,118.765433
2016-02-08,117.190002,117.440002,112.040001,115.190002,4252000,115.156483
2016-02-09,113.010002,115.860001,108.650002,111.290001,4309900,111.257617
2016-02-10,109.580002,113.599998,108.269997,108.790001,3419100,108.758344
2016-02-11,107.330002,114.449997,105.220001,110.75,7244900,110.717773
2016-02-12,113.599998,117.25,111.860001,115.360001,3708400,115.326432
2016-02-16,116.540001,117.800003,115.029999,115.449997,2936000,115.416402
2016-02-17,117.699997,125.080002,116.139999,124.550003,3868200,124.51376
2016-02-18,124.860001,126.540001,120.849998,121.360001,2913100,121.324686
2016-02-19,119.080002,123.059998,117.510002,122.989998,2778200,122.954209
2016-02-22,126.0,126.540001,123.870003,125.010002,2230500,124.973625
2016-02-23,123.510002,124.879997,119.5,119.57,2093600,119.535206
2016-02-24,117.669998,120.57,116.540001,119.330002,2387000,119.295278
2016-02-25,119.449997,121.940002,115.169998,120.489998,1965900,120.454936
2016-02-26,123.540001,126.699997,122.089996,123.370003,2060700,123.334103
2016-02-29,123.870003,124.010002,120.32,120.529999,1856100,120.494926
2016-03-01,121.57,128.160004,120.080002,128.100006,3471400,128.06273
2016-03-02,127.360001,131.339996,125.029999,131.25,3137000,131.211808
2016-03-03,130.990005,133.229996,126.889999,128.270004,3731200,128.232679
2016-03-04,130.0,133.300003,126.279999,128.800003,3940000,128.762524
2016-03-07,128.160004,131.729996,122.080002,130.639999,5133600,130.601984
2016-03-08,129.440002,130.940002,124.449997,125.650002,3044700,125.613439
2016-03-09,127.760002,129.5,124.300003,128.679993,1981500,128.642548
2016-03-10,127.269997,130.960007,125.5,129.490005,2506200,129.452325
2016-03-11,131.5,137.979996,131.429993,137.039993,3479800,137.000116
2016-03-14,135.509995,137.539993,134.029999,135.389999,2303100,135.350602
2016-03-15,133.899994,135.899994,132.380005,135.589996,1989900,135.550541
2016-03-16,136.710007,139.25,132.949997,137.479996,2624300,137.43999
2016-03-17,139.309998,144.300003,137.820007,142.25,3774300,142.208607
2016-03-18,143.509995,145.210007,139.720001,143.080002,3917000,143.038367
2016-03-21,142.089996,145.869995,139.169998,142.080002,2345800,142.038658
2016-03-22,141.339996,143.449997,140.080002,140.199997,1405000,140.1592
2016-03-23,139.740005,139.899994,135.820007,136.770004,1872700,136.730206
2016-03-24,133.5,139.5,131.360001,139.190002,1746800,139.1495
2016-03-28,139.630005,140.0,134.139999,137.460007,1640300,137.420007
2016-03-29,136.389999,140.0,134.949997,139.839996,1713000,139.839996
2016-03-30,141.130005,142.610001,139.279999,140.410004,2059500,140.410004
2016-03-31,139.520004,141.270004,138.110001,140.740005,2016500,140.740005
2016-04-01,137.190002,140.740005,136.970001,139.759995,1452200,139.759995
2016-04-04,140.830002,143.589996,137.919998,138.440002,1907900,138.440002
2016-04-05,137.419998,142.050003,137.419998,141.039993,2034000,141.039993
2016-04-06,142.460007,145.25,141.25,142.929993,2049800,142.929993
2016-04-07,142.149994,143.410004,140.0,141.779999,1363500,141.779999
2016-04-08,145.119995,147.820007,143.419998,144.770004,1652100,144.770004
2016-04-11,145.720001,146.710007,142.419998,142.550003,1722100,142.550003
2016-04-12,143.240005,150.330002,142.789993,147.410004,2893500,147.410004
2016-04-13,147.360001,147.75,143.720001,146.649994,2370600,146.649994
2016-04-14,147.0,149.809998,145.0,149.660004,2081000,149.660004
2016-04-15,148.279999,149.289993,143.75,144.130005,2818800,144.130005
2016-04-18,140.5,148.740005,139.0,147.330002,2248900,147.330002
2016-04-19,148.850006,153.139999,147.550003,152.169998,2788000,152.169998
2016-04-20,151.740005,156.25,149.710007,154.729996,2223000,154.729996
2016-04-21,155.149994,155.979996,150.139999,150.630005,2321600,150.630005
2016-04-22,151.740005,155.440002,151.289993,153.149994,2238300,153.149994
2016-04-25,152.5,154.309998,151.559998,153.5,2066400,153.5
2016-04-26,159.289993,166.75,158.699997,165.360001,4863900,165.360001
2016-04-27,168.589996,171.880005,163.550003,168.720001,3696100,168.720001
2016-04-28,167.190002,171.080002,163.759995,164.990005,2402600,164.990005
2016-04-29,165.320007,168.880005,162.050003,166.100006,2175000,166.100006
2016-05-02,165.809998,166.770004,163.490005,165.610001,1673500,165.610001
2016-05-03,163.550003,163.809998,157.759995,159.210007,2334700,159.210007
2016-05-04,159.509995,160.979996,155.75,157.369995,1702700,157.369995
2016-05-05,160.850006,163.720001,159.630005,161.820007,2463700,161.820007
2016-05-06,159.770004,162.960007,159.070007,159.460007,1313400,159.460007
2016-05-09,157.649994,160.610001,157.179993,159.929993,1592700,159.929993
2016-05-10,159.919998,161.990005,159.490005,161.300003,1121800,161.300003
2016-05-11,160.479996,164.300003,159.759995,164.139999,1484700,164.139999
2016-05-12,166.119995,168.5,163.300003,167.029999,1961800,167.029999
2016-05-13,166.169998,168.339996,163.399994,163.589996,1409600,163.589996
2016-05-16,166.300003,168.5,165.610001,166.190002,1368300,166.190002
2016-05-17,165.660004,167.0,164.759995,165.520004,1381700,165.520004
2016-05-18,165.449997,166.179993,162.190002,163.350006,1253900,163.350006
2016-05-19,162.070007,163.369995,157.639999,162.839996,2186500,162.839996
2016-05-20,163.5,165.529999,161.720001,164.339996,1638100,164.339996
2016-05-23,162.690002,163.479996,161.460007,162.619995,1355100,162.619995
2016-05-24,164.0,166.149994,161.889999,162.970001,1500300,162.970001
2016-05-25,164.059998,165.580002,161.779999,162.479996,1992100,162.479996
2016-05-26,163.949997,166.0,161.729996,162.300003,2029000,162.300003
2016-05-27,162.210007,162.779999,159.0,161.610001,1285900,161.610001
2016-05-31,162.600006,163.580002,159.690002,160.320007,1475200,160.320007
2016-06-01,160.320007,160.479996,157.889999,159.479996,1120300,159.479996
2016-06-02,157.789993,159.970001,156.289993,159.399994,1371000,159.399994
2016-06-03,159.630005,160.449997,158.100006,159.75,1280700,159.75
2016-06-06,161.559998,162.460007,159.910004,160.889999,1505800,160.889999
2016-06-07,161.520004,165.610001,161.0,165.589996,1884200,165.589996
2016-06-08,167.410004,169.460007,165.639999,167.100006,2097900,167.100006
2016-06-09,164.559998,167.210007,164.070007,164.199997,1037500,164.199997
2016-06-10,162.490005,163.889999,158.880005,159.550003,1495300,159.550003
2016-06-13,158.830002,163.5,158.110001,160.679993,1561000,160.679993
2016-06-14,159.679993,163.179993,159.679993,163.039993,1147000,163.039993
2016-06-15,161.75,164.380005,160.479996,162.5,1141000,162.5
2016-06-16,156.490005,157.080002,151.910004,152.639999,8207200,152.639999
2016-06-17,154.5,155.130005,153.070007,154.429993,3267700,154.429993
2016-06-20,156.740005,156.970001,153.509995,153.949997,2706400,153.949997
2016-06-21,153.949997,157.789993,152.729996,157.029999,3269100,157.029999
2016-06-22,158.5,160.800003,156.570007,158.75,2733300,158.75
2016-06-23,160.610001,162.429993,159.660004,160.589996,1994000,160.589996
2016-06-24,153.910004,155.759995,152.520004,152.919998,4284400,152.919998
2016-06-27,151.580002,151.869995,146.080002,146.610001,2592300,146.610001
2016-06-28,150.080002,151.479996,149.080002,149.710007,2813700,149.710007
