Date,Open,High,Low,Close,Volume,Adj Close
2015-05-22,246.550003,247.410004,245.699997,245.949997,239500,240.595079
2015-05-26,246.0,246.0,243.639999,244.919998,472700,239.587506
2015-05-27,245.460007,245.979996,243.399994,245.539993,333100,240.194002
2015-05-28,244.729996,245.240005,243.059998,244.660004,335800,239.333172
2015-05-29,245.350006,246.039993,239.690002,240.330002,552000,235.097445
2015-06-01,240.839996,242.649994,239.529999,241.0,478900,235.752855
2015-06-02,240.559998,243.110001,240.389999,241.960007,295900,236.69196
2015-06-03,242.779999,243.479996,241.350006,242.910004,313500,237.621274
2015-06-04,241.529999,242.320007,238.800003,239.25,390800,234.040957
2015-06-05,239.600006,241.460007,238.169998,241.100006,470000,235.850684
2015-06-08,240.440002,241.979996,239.350006,239.490005,341700,234.275737
2015-06-09,239.839996,242.889999,239.580002,241.509995,487000,236.251746
2015-06-10,241.759995,244.050003,241.009995,242.289993,422000,237.014762
2015-06-11,242.800003,243.869995,241.630005,243.339996,461200,238.041904
2015-06-12,242.589996,242.600006,237.360001,238.149994,635500,232.964901
2015-06-15,236.199997,237.889999,234.279999,236.919998,585600,231.761685
2015-06-16,235.869995,238.589996,235.25,237.869995,474400,232.690998
2015-06-17,238.460007,240.440002,238.070007,239.979996,519800,234.755059
2015-06-18,240.759995,244.179993,239.699997,243.380005,549000,238.081042
2015-06-19,243.0,244.039993,241.630005,242.190002,821000,236.916949
2015-06-22,243.779999,244.690002,242.729996,244.119995,398100,238.804921
2015-06-23,244.779999,245.869995,244.559998,245.410004,526800,240.066843
2015-06-24,245.309998,246.0,243.410004,243.630005,319800,238.325599
2015-06-25,243.690002,243.979996,239.179993,239.529999,536500,234.31486
2015-06-26,239.320007,241.169998,238.880005,240.330002,664900,235.097445
2015-06-29,239.279999,239.800003,236.25,236.710007,595700,231.556265
2015-06-30,238.649994,239.350006,236.330002,236.649994,568200,231.497559
2015-07-01,238.5,238.740005,236.399994,236.699997,577600,231.546474
2015-07-02,237.589996,237.990005,234.179993,235.5,554900,230.372603
2015-07-06,233.789993,235.820007,232.899994,233.869995,592600,228.778088
2015-07-07,234.190002,237.639999,232.5,236.979996,874300,231.820376
2015-07-08,235.449997,236.509995,233.830002,234.389999,714400,229.28677
2015-07-09,236.979996,238.75,235.699997,235.699997,441900,230.568246
2015-07-10,237.619995,238.369995,235.410004,236.5,619600,231.350831
2015-07-13,237.660004,240.0,236.289993,238.0,425700,232.818172
2015-07-14,236.809998,237.509995,232.509995,233.270004,1017200,228.19116
2015-07-15,232.630005,233.259995,229.899994,230.779999,808200,225.755368
2015-07-16,232.669998,233.339996,231.070007,232.360001,770200,227.300969
2015-07-17,229.25,234.470001,227.179993,233.360001,1071100,228.279197
2015-07-20,233.25,237.190002,233.089996,235.100006,667100,229.981318
2015-07-21,234.830002,236.320007,229.399994,229.940002,592300,224.93366
2015-07-22,229.630005,230.0,221.669998,224.699997,1235600,219.807742
2015-07-23,224.520004,228.119995,224.100006,226.179993,1110700,221.255515
2015-07-24,226.460007,227.309998,225.009995,225.770004,596800,220.854453
2015-07-27,224.179993,226.649994,223.960007,225.869995,587500,220.952267
2015-07-28,225.869995,227.460007,225.630005,225.949997,477600,221.030527
2015-07-29,225.889999,227.690002,224.699997,226.960007,697100,222.018546
2015-07-30,224.639999,226.699997,221.809998,225.009995,832600,220.11099
2015-07-31,226.589996,230.0,225.350006,228.710007,539100,223.730444
2015-08-03,227.289993,228.5,223.899994,224.850006,461700,219.954485
2015-08-04,225.479996,227.690002,224.850006,226.130005,414600,221.206615
2015-08-05,227.520004,228.179993,224.75,227.050003,553400,222.106583
2015-08-06,226.639999,227.619995,224.570007,226.070007,438100,222.293419
2015-08-07,225.619995,227.289993,224.880005,225.960007,377200,222.185256
2015-08-10,227.320007,230.990005,226.350006,230.899994,403700,227.042719
2015-08-11,228.490005,229.889999,226.529999,228.050003,486600,224.240338
2015-08-12,226.679993,231.009995,226.130005,230.410004,724300,226.560914
2015-08-13,228.0,230.139999,224.910004,225.860001,734500,222.08692
2015-08-14,226.199997,227.860001,223.759995,224.779999,714900,221.02496
2015-08-17,223.880005,227.039993,223.039993,226.460007,733300,222.676903
2015-08-18,225.649994,227.800003,225.529999,226.729996,338700,222.942382
2015-08-19,226.25,227.130005,223.949997,225.600006,378000,221.831269
2015-08-20,223.669998,226.789993,223.320007,224.039993,504700,220.297317
2015-08-21,223.229996,224.639999,219.559998,219.850006,731900,216.177325
2015-08-24,212.899994,219.360001,194.419998,213.160004,1069500,209.599082
2015-08-25,218.419998,218.419998,213.320007,213.320007,1026900,209.756413
2015-08-26,217.179993,218.009995,214.460007,217.669998,763800,214.033735
2015-08-27,220.169998,224.279999,218.580002,223.740005,738300,220.002341
2015-08-28,222.990005,224.660004,222.039993,223.229996,569200,219.500851
2015-08-31,222.320007,224.399994,220.529999,223.440002,520500,219.707349
2015-09-01,219.679993,223.869995,217.75,218.740005,997600,215.085868
2015-09-02,222.229996,223.660004,219.559998,223.029999,768800,219.304195
2015-09-03,220.800003,223.899994,219.009995,220.690002,824500,217.003289
2015-09-04,218.729996,219.699997,217.199997,218.399994,621500,214.751536
2015-09-08,221.970001,225.270004,221.570007,225.270004,484700,221.50678
2015-09-09,227.169998,227.199997,222.490005,222.869995,799400,219.146864
2015-09-10,222.970001,224.759995,220.550003,222.610001,538400,218.891213
2015-09-11,221.800003,222.990005,220.600006,221.929993,537200,218.222565
2015-09-14,221.929993,222.020004,213.839996,218.139999,800400,214.495885
2015-09-15,218.550003,222.889999,217.929993,222.029999,613200,218.3209
2015-09-16,221.630005,223.869995,221.630005,222.429993,640000,218.714212
2015-09-17,221.639999,223.0,218.160004,218.669998,672200,215.01703
2015-09-18,216.240005,216.470001,213.940002,214.25,896700,210.670869
2015-09-21,214.289993,216.0,213.259995,214.25,601800,210.670869
2015-09-22,211.860001,214.009995,210.710007,212.660004,551800,209.107435
2015-09-23,212.789993,213.740005,209.850006,210.880005,595200,207.357171
2015-09-24,208.550003,214.139999,208.100006,213.369995,686500,209.805565
2015-09-25,214.259995,215.100006,212.100006,213.770004,685200,210.198892
2015-09-28,212.110001,214.779999,210.899994,211.770004,719700,208.232303
2015-09-29,211.830002,213.149994,209.720001,211.929993,717600,208.389619
2015-09-30,214.169998,217.710007,209.369995,215.009995,968200,211.418168
2015-10-01,214.009995,215.729996,207.619995,209.460007,1288000,205.960895
2015-10-02,207.690002,215.160004,204.130005,215.149994,1057600,211.555829
2015-10-05,216.350006,220.039993,215.919998,219.820007,602700,216.147828
2015-10-06,219.929993,226.220001,219.929993,223.729996,760700,219.992498
2015-10-07,225.100006,228.160004,223.75,227.839996,627600,224.033839
2015-10-08,227.279999,232.639999,227.149994,231.440002,652600,227.573706
2015-10-09,231.0,233.0,228.100006,229.199997,739000,225.371121
2015-10-12,229.020004,229.020004,224.270004,225.089996,934000,221.329779
2015-10-13,222.929993,226.050003,220.160004,222.679993,1098100,218.960036
2015-10-14,222.210007,224.289993,219.919998,221.449997,942400,217.750588
2015-10-15,222.110001,222.789993,217.770004,221.630005,1198000,217.927588
2015-10-16,211.149994,217.059998,203.899994,207.649994,2534000,204.181119
2015-10-19,206.679993,208.490005,200.339996,201.960007,1833700,198.586185
2015-10-20,200.539993,205.190002,198.940002,201.75,1058400,198.379687
2015-10-21,201.850006,204.5,199.149994,201.669998,977500,198.301021
2015-10-22,203.009995,213.210007,202.080002,209.419998,1328300,205.921555
2015-10-23,209.570007,211.130005,206.25,207.850006,853500,204.37779
2015-10-26,208.029999,209.539993,205.880005,206.279999,538000,202.83401
2015-10-27,204.220001,205.5,202.130005,202.460007,831400,199.077833
2015-10-28,203.300003,208.190002,202.389999,207.289993,1018100,203.827132
2015-10-29,207.119995,209.539993,205.449997,208.279999,509100,204.800599
2015-10-30,208.789993,210.990005,208.229996,210.0,866500,206.491867
2015-11-02,210.029999,211.899994,206.759995,211.130005,595300,207.602995
2015-11-03,211.830002,212.550003,209.800003,211.050003,753700,207.52433
2015-11-04,211.830002,213.970001,209.970001,210.649994,701900,207.131003
2015-11-05,209.630005,211.75,206.660004,209.779999,763600,207.427647
2015-11-06,208.800003,212.330002,206.850006,212.190002,623800,209.810626
2015-11-09,211.009995,211.270004,206.949997,208.75,458100,206.409198
2015-11-10,209.020004,212.169998,207.149994,210.940002,717700,208.574643
2015-11-11,211.050003,212.720001,208.539993,211.179993,600500,208.811942
2015-11-12,209.449997,212.149994,199.089996,199.830002,1879900,197.589224
2015-11-13,199.0,200.970001,196.580002,197.009995,1278000,194.800838
2015-11-16,197.0,199.669998,196.410004,198.279999,750400,196.056602
2015-11-17,197.899994,198.860001,192.5,193.259995,927500,191.092889
2015-11-18,194.25,198.639999,193.610001,198.25,729000,196.026939
2015-11-19,198.100006,198.610001,196.509995,198.309998,540000,196.086264
2015-11-20,199.130005,201.059998,198.460007,199.190002,515400,196.956401
2015-11-23,198.839996,199.630005,197.449997,198.059998,484200,195.839067
2015-11-24,197.110001,199.5,197.0,198.460007,485900,196.234591
2015-11-25,199.050003,199.619995,197.539993,198.679993,255300,196.45211
2015-11-27,199.199997,199.990005,196.929993,199.649994,312800,197.411234
2015-11-30,199.699997,201.050003,198.75,200.539993,606600,198.291254
2015-12-01,200.089996,202.169998,199.869995,201.639999,574800,199.378925
2015-12-02,201.289993,202.360001,199.059998,199.559998,633100,197.322247
2015-12-03,200.470001,201.339996,196.880005,198.800003,800400,196.570775
2015-12-04,198.880005,201.119995,197.550003,200.860001,699000,198.607673
2015-12-07,200.070007,200.070007,197.100006,198.429993,793800,196.204913
2015-12-08,196.720001,197.860001,193.820007,195.059998,830100,192.872708
2015-12-09,193.860001,197.559998,192.440002,193.119995,1450200,190.954459
2015-12-10,193.460007,195.279999,192.240005,194.470001,587700,192.289327
2015-12-11,192.320007,194.350006,189.600006,190.830002,921300,188.690145
2015-12-14,191.199997,194.740005,189.809998,194.130005,1360900,191.953143
2015-12-15,194.279999,195.949997,192.220001,194.580002,624600,192.398094
2015-12-16,196.199997,197.220001,193.5,196.789993,511900,194.583304
2015-12-17,196.720001,196.720001,193.490005,194.850006,784000,192.665071
2015-12-18,193.800003,195.490005,192.699997,193.929993,1608200,191.755374
2015-12-21,195.699997,196.5,193.729996,196.369995,484700,194.168016
2015-12-22,195.850006,202.740005,195.850006,201.949997,897200,199.685446
2015-12-23,203.940002,207.020004,202.869995,205.600006,730900,203.294527
2015-12-24,205.639999,207.669998,205.210007,205.449997,301500,203.146199
2015-12-28,204.149994,206.169998,203.050003,204.369995,411300,202.078308
2015-12-29,205.369995,206.940002,204.490005,205.539993,372400,203.235187
2015-12-30,205.539993,206.710007,204.619995,204.699997,263000,202.40461
2015-12-31,203.860001,205.279999,202.240005,202.589996,494100,200.318269
2016-01-04,199.550003,202.130005,197.770004,202.119995,705100,199.853538
2016-01-05,202.729996,203.429993,197.759995,199.679993,730600,197.440897
2016-01-06,197.410004,201.130005,196.320007,199.050003,727100,196.817971
2016-01-07,197.179993,198.800003,194.089996,197.130005,544100,194.919503
2016-01-08,198.139999,198.830002,194.380005,194.789993,722900,192.605731
2016-01-11,194.160004,194.339996,187.759995,189.119995,1192400,186.999313
2016-01-12,189.600006,191.880005,185.020004,187.649994,1166300,185.545795
2016-01-13,188.649994,191.419998,184.889999,185.600006,868200,183.518795
2016-01-14,185.619995,190.839996,183.5,188.960007,693900,186.841118
2016-01-15,185.25,189.929993,183.529999,189.419998,1337400,187.295952
2016-01-19,190.410004,191.979996,184.649994,186.580002,786400,184.487802
2016-01-20,185.110001,185.440002,176.850006,182.779999,1140100,180.73041
2016-01-21,183.100006,186.520004,182.0,185.529999,843900,183.449573
2016-01-22,187.809998,190.479996,184.669998,187.229996,1095700,185.130507
2016-01-25,187.179993,187.369995,182.75,185.529999,1058800,183.449573
2016-01-26,196.710007,197.0,182.570007,186.0,1494400,183.914304
2016-01-27,186.770004,188.679993,183.0,185.119995,1071700,183.044167
2016-01-28,185.860001,192.630005,185.5,192.179993,1051200,190.024997
2016-01-29,193.080002,197.369995,193.080002,196.690002,1022400,194.484434
2016-02-01,195.360001,199.0,193.630005,197.699997,826500,195.483103
2016-02-02,195.160004,195.699997,191.899994,192.929993,448500,190.766587
2016-02-03,195.229996,198.899994,189.570007,197.649994,784700,195.433661
2016-02-04,201.369995,212.649994,199.350006,208.479996,1500900,207.369749
2016-02-05,208.0,212.139999,205.929993,208.309998,1204900,207.200656
2016-02-08,206.839996,212.929993,205.380005,210.320007,1244000,209.199961
2016-02-09,207.990005,212.029999,206.210007,209.789993,1481900,208.67277
2016-02-10,211.050003,212.0,203.880005,204.080002,1116900,202.993187
2016-02-11,200.550003,205.949997,197.660004,204.369995,912400,203.281636
2016-02-12,206.229996,211.779999,204.429993,211.089996,740600,209.96585
2016-02-16,212.199997,217.009995,209.690002,213.970001,940200,212.830518
2016-02-17,216.25,218.720001,214.110001,216.360001,903800,215.207789
2016-02-18,217.740005,217.949997,215.220001,215.850006,634300,214.700511
2016-02-19,215.059998,217.410004,212.320007,217.270004,695600,216.112947
2016-02-22,218.570007,224.179993,217.639999,220.529999,900600,219.35558
2016-02-23,220.699997,221.470001,217.490005,217.899994,669400,216.739581
2016-02-24,214.5,216.809998,212.399994,215.970001,861200,214.819867
2016-02-25,217.529999,217.880005,213.720001,217.5,702800,216.341718
2016-02-26,218.979996,219.410004,215.270004,217.949997,732100,216.789318
2016-02-29,218.070007,218.740005,215.050003,216.899994,688900,215.744907
2016-03-01,219.009995,225.860001,215.210007,223.679993,864700,222.488799
2016-03-02,223.0,223.880005,219.520004,220.610001,617000,219.435156
2016-03-03,221.110001,223.25,219.600006,221.710007,836300,220.529304
2016-03-04,220.789993,222.690002,215.179993,221.960007,715200,220.777973
2016-03-07,221.619995,225.679993,220.889999,224.289993,456800,223.095551
2016-03-08,223.860001,225.949997,222.050003,224.789993,609000,223.592888
2016-03-09,226.0,226.179993,217.589996,218.940002,907600,217.774051
2016-03-10,219.369995,220.399994,216.0,217.940002,816700,216.779377
2016-03-11,219.490005,220.539993,214.729996,217.270004,902800,216.112947
2016-03-14,217.5,218.830002,215.259995,217.429993,530800,216.272083
2016-03-15,215.229996,218.279999,214.080002,217.919998,425700,216.759479
2016-03-16,218.110001,221.320007,216.220001,220.639999,662500,219.464995
2016-03-17,220.350006,232.0,218.320007,226.600006,1321600,225.393262
2016-03-18,227.529999,227.830002,225.199997,225.589996,981200,224.388631
2016-03-21,225.589996,227.940002,224.179993,227.449997,406000,226.238726
2016-03-22,227.289993,230.320007,227.190002,228.470001,541700,227.253299
2016-03-23,228.199997,230.289993,227.460007,229.110001,469800,227.88989
2016-03-24,228.050003,231.0,228.050003,229.149994,503300,227.92967
2016-03-28,229.779999,230.0,227.369995,228.199997,324600,226.984732
2016-03-29,227.190002,230.839996,226.580002,230.610001,309700,229.381902
2016-03-30,232.309998,234.289993,230.240005,233.5,469700,232.256511
2016-03-31,233.330002,234.770004,231.830002,233.429993,461600,232.186876
2016-04-01,230.380005,234.570007,226.970001,234.380005,488900,233.131829
2016-04-04,233.850006,234.610001,230.600006,231.259995,392300,230.028434
2016-04-05,231.660004,234.759995,229.520004,233.649994,706100,232.405706
2016-04-06,231.949997,233.0,226.309998,232.839996,621800,231.600022
2016-04-07,232.020004,233.820007,229.100006,229.970001,512500,228.745311
2016-04-08,231.339996,234.580002,229.880005,230.639999,579800,229.411741
2016-04-11,232.130005,234.75,232.0,232.410004,511100,231.172319
2016-04-12,229.490005,230.960007,226.960007,229.639999,688500,228.417066
2016-04-13,231.300003,234.240005,229.880005,233.779999,465400,232.535018
2016-04-14,234.550003,234.800003,232.25,234.470001,372300,233.221346
2016-04-15,234.869995,235.889999,232.720001,235.050003,725600,233.798259
2016-04-18,235.0,235.0,229.5,231.990005,1157100,230.754557
2016-04-19,232.960007,233.899994,227.929993,230.259995,1094400,229.03376
2016-04-20,230.630005,232.529999,228.220001,228.559998,781400,227.342816
2016-04-21,228.429993,230.809998,227.800003,227.889999,515000,226.676386
2016-04-22,227.25,229.949997,227.25,229.130005,849200,227.909788
2016-04-25,228.679993,230.380005,228.070007,229.190002,564100,227.969466
2016-04-26,229.740005,234.639999,229.740005,234.320007,500200,233.072151
2016-04-27,235.0,239.229996,233.449997,238.729996,585000,237.458654
2016-04-28,237.5,239.949997,235.059998,235.960007,941700,234.703417
2016-04-29,234.839996,235.509995,232.479996,234.520004,852500,233.271083
2016-05-02,234.770004,235.710007,231.860001,234.449997,640600,233.201448
2016-05-03,233.179993,233.809998,230.660004,232.820007,366600,231.580139
2016-05-04,231.820007,232.119995,228.190002,229.089996,503700,227.869992
2016-05-05,230.059998,235.490005,229.800003,232.259995,644300,232.259995
2016-05-06,230.669998,233.289993,230.669998,232.479996,539200,232.479996
2016-05-09,232.419998,232.419998,228.720001,230.580002,528300,230.580002
2016-05-10,230.990005,233.559998,230.229996,232.149994,589300,232.149994
2016-05-11,232.100006,233.809998,229.770004,231.080002,484900,231.080002
2016-05-12,231.210007,231.860001,225.789993,227.759995,752700,227.759995
2016-05-13,227.570007,228.559998,225.0,226.399994,484000,226.399994
2016-05-16,226.720001,229.419998,226.139999,228.850006,354400,228.850006
2016-05-17,228.639999,229.990005,225.410004,225.869995,328100,225.869995
2016-05-18,225.199997,228.369995,222.880005,225.020004,395100,225.020004
2016-05-19,221.770004,223.880005,219.380005,221.75,495100,221.75
2016-05-20,223.089996,223.979996,221.770004,222.589996,442800,222.589996
2016-05-23,222.410004,223.880005,220.529999,223.070007,301000,223.070007
2016-05-24,224.240005,227.149994,224.059998,226.259995,335800,226.259995
2016-05-25,226.259995,226.960007,225.610001,226.339996,301400,226.339996
2016-05-26,225.589996,228.600006,225.589996,227.520004,363900,227.520004
2016-05-27,227.949997,228.259995,225.169998,225.880005,399000,225.880005
2016-05-31,225.610001,228.649994,225.610001,228.350006,711600,228.350006
2016-06-01,227.869995,228.220001,225.410004,228.169998,424900,228.169998
2016-06-02,227.869995,229.729996,227.779999,229.729996,301400,229.729996
2016-06-03,229.0,229.779999,226.179993,227.789993,458600,227.789993
2016-06-06,226.610001,228.990005,225.050003,228.600006,468500,228.600006
2016-06-07,229.0,229.960007,228.270004,228.789993,323600,228.789993
2016-06-08,229.720001,231.240005,228.380005,230.610001,521500,230.610001
2016-06-09,228.850006,230.779999,226.770004,227.169998,388800,227.169998
2016-06-10,225.0,225.960007,219.809998,222.470001,1162200,222.470001
2016-06-13,220.25,221.559998,216.389999,217.449997,739400,217.449997
2016-06-14,217.720001,220.710007,217.460007,219.960007,550400,219.960007
2016-06-15,220.139999,222.0,219.220001,219.800003,564500,219.800003
2016-06-16,218.910004,222.179993,216.850006,221.399994,367500,221.399994
2016-06-17,220.610001,222.419998,219.649994,221.529999,661400,221.529999
2016-06-20,222.990005,225.880005,222.740005,222.830002,436200,222.830002
2016-06-21,223.149994,224.300003,222.240005,222.889999,403300,222.889999
2016-06-22,223.259995,225.970001,222.820007,224.009995,396500,224.009995
2016-06-23,226.330002,227.380005,225.25,225.970001,386800,225.970001
2016-06-24,219.649994,223.990005,216.199997,217.369995,1078600,217.369995
2016-06-27,214.610001,217.220001,212.639999,216.210007,673900,216.210007
2016-06-28,218.360001,219.199997,215.509995,217.369995,469800,217.369995
