Date,Open,High,Low,Close,Volume,Adj Close
2015-03-18,72.059998,74.599998,71.75,74.010002,4181500,70.27699
2015-03-19,72.809998,73.129997,71.699997,71.870003,5466400,68.24493
2015-03-20,72.459999,73.889999,72.279999,72.720001,13407500,69.052055
2015-03-23,73.110001,73.769997,72.839996,72.860001,3767500,69.184993
2015-03-24,72.900002,73.239998,72.410004,72.449997,2861900,68.79567
2015-03-25,72.980003,74.239998,72.709999,73.720001,4783400,70.001616
2015-03-26,74.610001,74.699997,73.120003,73.730003,4952500,70.011114
2015-03-27,73.040001,73.629997,72.550003,72.720001,3599000,69.052055
2015-03-30,73.440002,74.32,73.349998,73.980003,3907000,70.248504
2015-03-31,73.0,73.720001,72.690002,73.0,4892900,69.317931
2015-04-01,74.220001,74.580002,73.470001,74.239998,4428100,70.495384
2015-04-02,73.639999,74.769997,73.349998,74.550003,5277600,70.789753
2015-04-06,74.949997,77.010002,74.5,76.510002,6997500,72.650891
2015-04-07,76.589996,77.120003,76.019997,76.809998,4482100,72.935755
2015-04-08,77.019997,77.209999,76.480003,76.599998,5089700,72.736348
2015-04-09,76.639999,78.050003,76.599998,77.830002,4100900,73.904311
2015-04-10,78.120003,78.519997,77.610001,78.449997,3338200,74.493034
2015-04-13,78.849998,79.040001,77.690002,77.739998,2655000,73.818847
2015-04-14,78.349998,79.580002,78.230003,79.300003,4573400,75.300167
2015-04-15,80.190002,82.059998,79.739998,81.510002,6766500,77.398695
2015-04-16,81.169998,81.739998,80.349998,81.370003,5510800,77.265757
2015-04-17,80.839996,81.120003,79.709999,80.529999,6579300,76.468122
2015-04-20,80.620003,81.440002,80.260002,80.370003,3881100,76.316196
2015-04-21,80.370003,80.470001,79.230003,79.449997,2982300,75.442595
2015-04-22,79.68,79.940002,78.75,79.589996,3466200,75.575533
2015-04-23,79.849998,80.75,79.639999,80.040001,3425400,76.002839
2015-04-24,79.690002,80.0,79.199997,79.769997,3432000,75.746454
2015-04-27,80.139999,80.440002,79.410004,79.43,4671100,75.423607
2015-04-28,79.220001,79.82,78.809998,79.699997,2747600,75.679985
2015-04-29,79.510002,80.279999,79.300003,80.110001,3929700,76.069308
2015-04-30,80.400002,80.639999,79.400002,80.099998,3855200,76.059811
2015-05-01,79.959999,80.599998,79.650002,80.5,3351700,76.439636
2015-05-04,80.589996,80.690002,79.410004,80.029999,2778400,75.993342
2015-05-05,80.620003,81.080002,78.489998,78.620003,4876600,74.654465
2015-05-06,81.989998,82.019997,78.980003,79.419998,6801000,75.414109
2015-05-07,78.610001,78.959999,77.169998,77.610001,6703300,73.695407
2015-05-08,78.339996,78.379997,76.720001,77.900002,6213100,73.97078
2015-05-11,78.07,78.18,76.610001,76.68,4985600,72.812315
2015-05-12,76.720001,76.970001,76.010002,76.68,4100900,72.812315
2015-05-13,77.059998,77.330002,75.690002,76.169998,3524800,72.328037
2015-05-14,76.279999,77.18,76.190002,76.290001,2457500,72.441987
2015-05-15,76.099998,77.110001,75.599998,76.839996,2724700,72.964241
2015-05-18,76.419998,77.360001,76.25,77.239998,3209100,73.344067
2015-05-19,76.510002,76.790001,75.809998,75.839996,5170800,72.01468
2015-05-20,76.230003,77.040001,75.809998,76.620003,3627600,72.755344
2015-05-21,76.93,77.43,76.510002,76.949997,3459000,73.068693
2015-05-22,76.32,77.290001,75.849998,77.010002,3740900,73.125672
2015-05-26,76.330002,77.0,76.019997,76.720001,5200600,72.850298
2015-05-27,76.629997,77.459999,76.110001,76.82,4090300,72.945253
2015-05-28,76.669998,78.040001,76.309998,77.730003,4787800,73.809357
2015-05-29,77.959999,78.339996,77.019997,78.190002,6049100,74.246154
2015-06-01,78.889999,79.349998,77.910004,78.889999,5066500,74.910843
2015-06-02,79.110001,79.889999,78.019997,79.440002,5438400,75.433104
2015-06-03,78.660004,79.010002,78.32,78.370003,4171000,74.417075
2015-06-04,77.839996,78.279999,77.239998,77.300003,4749200,73.401045
2015-06-05,76.919998,79.559998,76.900002,79.089996,5369600,75.100752
2015-06-08,78.010002,78.160004,77.089996,77.230003,4815500,74.036653
2015-06-09,77.830002,78.18,77.400002,77.480003,4066900,74.276316
2015-06-10,78.559998,78.93,78.18,78.830002,4643600,75.570493
2015-06-11,78.790001,79.400002,78.540001,78.889999,3355600,75.62801
2015-06-12,78.550003,78.610001,77.349998,77.779999,3671300,74.563907
2015-06-15,77.239998,78.099998,77.110001,77.449997,3037100,74.24755
2015-06-16,77.169998,78.760002,77.169998,78.510002,3747300,75.263725
2015-06-17,79.220001,79.510002,77.860001,78.800003,4163800,75.541735
2015-06-18,79.050003,79.360001,78.5,79.099998,4335100,75.829326
2015-06-19,78.720001,79.480003,77.940002,77.970001,5622200,74.746053
2015-06-22,78.110001,79.0,77.839996,78.790001,3588700,75.532147
2015-06-23,79.0,79.43,78.529999,79.400002,4640600,76.116924
2015-06-24,79.220001,79.75,78.760002,79.32,3859700,76.040231
2015-06-25,79.0,79.330002,78.349998,78.529999,4244400,75.282895
2015-06-26,78.300003,79.269997,77.400002,79.209999,5961600,75.934778
2015-06-29,78.019997,78.110001,77.099998,77.370003,4893600,74.170863
2015-06-30,78.18,78.279999,77.389999,77.769997,4075200,74.554318
2015-07-01,77.529999,77.760002,75.57,75.949997,4242700,72.809573
2015-07-02,76.410004,76.889999,75.709999,75.730003,3007400,72.598676
2015-07-06,74.519997,74.690002,73.699997,73.900002,4217400,70.844342
2015-07-07,73.639999,74.550003,72.68,74.199997,4817400,71.131933
2015-07-08,73.690002,74.139999,72.129997,72.540001,3446600,69.540575
2015-07-09,73.720001,74.25,73.089996,73.120003,3554500,70.096595
2015-07-10,73.669998,74.18,73.110001,73.309998,3371600,70.278734
2015-07-13,73.470001,73.550003,72.790001,73.449997,3107700,70.412944
2015-07-14,73.25,74.379997,73.190002,74.279999,3365200,71.208627
2015-07-15,73.879997,74.230003,72.440002,73.089996,4156200,70.067829
2015-07-16,73.220001,73.440002,72.410004,72.5,4419900,69.502228
2015-07-17,72.190002,72.279999,71.709999,71.919998,4105200,68.946209
2015-07-20,71.699997,71.919998,69.830002,70.260002,5401500,67.354851
2015-07-21,70.379997,71.089996,70.0,70.220001,4009000,67.316504
2015-07-22,70.010002,70.400002,69.330002,69.470001,4960400,66.597516
2015-07-23,69.440002,69.790001,68.900002,69.690002,3708000,66.80842
2015-07-24,69.459999,69.639999,67.860001,68.419998,4835800,65.590929
2015-07-27,67.830002,68.290001,67.300003,67.760002,6065600,64.958223
2015-07-28,67.949997,69.849998,67.510002,69.620003,5107900,66.741315
2015-07-29,69.5,70.959999,69.209999,70.860001,5591700,67.93004
2015-07-30,70.730003,71.699997,69.639999,71.400002,4943600,68.447713
2015-07-31,71.25,71.370003,69.919998,70.199997,4917100,67.297327
2015-08-03,69.470001,70.0,68.690002,69.400002,3998900,66.53041
2015-08-04,69.709999,70.550003,68.669998,69.029999,3649700,66.175707
2015-08-05,69.760002,70.389999,68.480003,68.660004,3938600,65.82101
2015-08-06,68.370003,69.639999,67.800003,69.419998,5514100,66.54958
2015-08-07,69.339996,70.059998,68.510002,68.779999,3206700,65.936044
2015-08-10,69.089996,71.360001,68.830002,71.279999,4478100,68.332672
2015-08-11,69.300003,71.57,69.209999,71.480003,5104400,68.524407
2015-08-12,71.32,74.25,71.209999,73.730003,7936600,70.681373
2015-08-13,72.949997,73.440002,72.300003,72.93,7357700,69.914449
2015-08-14,73.040001,73.809998,72.919998,73.400002,3204700,70.365016
2015-08-17,73.139999,73.849998,72.800003,73.739998,4883800,70.690954
2015-08-18,73.18,73.870003,73.160004,73.790001,3784900,70.738889
2015-08-19,73.529999,73.900002,71.760002,72.160004,5700800,69.17629
2015-08-20,71.839996,72.190002,70.459999,70.470001,4265600,67.556167
2015-08-21,69.949997,70.839996,69.260002,69.260002,6091500,66.3962
2015-08-24,66.389999,68.650002,64.830002,65.730003,10491100,63.012161
2015-08-25,67.800003,68.889999,65.690002,65.75,8425500,63.031331
2015-08-26,67.279999,67.769997,65.75,67.150002,7990200,64.373445
2015-08-27,68.400002,70.620003,68.029999,70.559998,8175600,67.642442
2015-08-28,70.43,73.110001,70.230003,71.839996,6653700,68.869515
2015-08-31,71.410004,73.269997,69.57,73.010002,7338500,69.991142
2015-09-01,70.970001,71.639999,69.410004,70.010002,7094500,67.115188
2015-09-02,71.080002,71.400002,69.220001,71.080002,5666300,68.140945
2015-09-03,71.309998,72.529999,70.519997,70.860001,4740500,67.93004
2015-09-04,69.629997,70.150002,69.139999,69.650002,4580000,66.770073
2015-09-08,69.459999,69.720001,67.889999,69.5,5321800,67.351526
2015-09-09,69.709999,70.559998,67.5,67.639999,4225800,65.549024
2015-09-10,67.75,68.330002,66.669998,67.739998,4474100,65.645931
2015-09-11,66.809998,67.199997,65.82,66.900002,5637400,64.831902
2015-09-14,66.589996,67.209999,66.050003,66.190002,3878500,64.143851
2015-09-15,66.620003,67.269997,66.309998,66.75,4761100,64.686538
2015-09-16,67.330002,68.529999,67.029999,68.389999,5134900,66.275839
2015-09-17,68.400002,69.779999,67.879997,68.339996,5801800,66.227382
2015-09-18,67.139999,67.82,66.339996,66.839996,6138500,64.773752
2015-09-21,67.260002,67.349998,66.419998,66.800003,3424900,64.734995
2015-09-22,65.910004,66.650002,65.110001,65.760002,6194000,63.727144
2015-09-23,66.0,66.290001,64.669998,64.82,3909000,62.8162
2015-09-24,64.190002,65.57,64.139999,65.080002,4369300,63.068165
2015-09-25,65.599998,66.199997,64.800003,66.120003,5653500,64.076016
2015-09-28,65.139999,65.599998,63.599998,63.639999,4811200,61.672677
2015-09-29,64.080002,64.730003,63.689999,64.470001,4058500,62.477021
2015-09-30,65.199997,66.260002,64.940002,66.150002,5168600,64.105087
2015-10-01,67.029999,67.970001,65.370003,65.970001,5161500,63.930651
2015-10-02,65.5,68.82,65.25,68.790001,4839800,66.663475
2015-10-05,69.480003,71.300003,69.419998,70.650002,4629000,68.465977
2015-10-06,70.839996,72.709999,70.040001,71.589996,6591700,69.376914
2015-10-07,72.709999,73.589996,71.110001,71.889999,7649000,69.667643
2015-10-08,71.849998,74.260002,71.580002,74.07,6135400,71.780252
2015-10-09,74.260002,74.639999,73.360001,73.599998,5815600,71.32478
2015-10-12,73.809998,73.900002,72.550003,73.040001,3293300,70.782094
2015-10-13,72.440002,73.580002,72.050003,72.709999,3054800,70.462294
2015-10-14,72.620003,74.169998,72.300003,73.900002,4263900,71.615509
2015-10-15,73.709999,74.800003,73.139999,74.720001,5442600,72.41016
2015-10-16,75.489998,75.5,73.519997,74.230003,5185500,71.935309
2015-10-19,73.389999,73.529999,72.169998,72.709999,4920900,70.462294
2015-10-20,72.459999,73.279999,72.07,72.580002,4464700,70.336315
2015-10-21,72.489998,72.980003,71.940002,72.010002,3641300,69.783936
2015-10-22,72.599998,74.440002,72.589996,74.339996,4261700,72.041902
2015-10-23,73.940002,74.510002,73.370003,73.709999,4026500,71.43138
2015-10-26,73.400002,73.599998,71.650002,71.660004,3858100,69.444757
2015-10-27,70.68,70.790001,69.599998,70.199997,4484900,68.029884
2015-10-28,70.769997,74.510002,70.279999,73.809998,7533300,71.528287
2015-10-29,73.449997,74.879997,73.0,74.129997,4827100,71.838395
2015-10-30,74.43,75.559998,73.580002,74.540001,4684100,72.235724
2015-11-02,73.989998,76.18,73.879997,75.580002,4634700,73.243575
2015-11-03,76.349998,77.360001,75.860001,76.599998,5243200,74.23204
2015-11-04,76.5,76.5,75.110001,75.760002,4415200,73.418011
2015-11-05,75.269997,77.269997,75.150002,75.709999,3953300,73.369554
2015-11-06,75.050003,75.650002,74.349998,75.099998,3652500,72.77841
2015-11-09,74.940002,75.639999,74.599998,75.209999,4096300,72.88501
2015-11-10,74.93,76.739998,74.720001,76.260002,4063900,73.902554
2015-11-11,76.379997,77.370003,75.489998,75.620003,5102100,73.282339
2015-11-12,74.529999,74.949997,72.959999,73.139999,3867100,70.879001
2015-11-13,72.940002,73.949997,72.360001,73.510002,3690900,71.237566
2015-11-16,73.650002,75.019997,73.010002,74.970001,4423000,72.652432
2015-11-17,75.029999,75.160004,73.980003,74.25,3348900,71.954688
2015-11-18,74.610001,75.900002,74.32,75.769997,3602300,73.427697
2015-11-19,75.32,76.379997,74.809998,75.300003,3755400,72.972232
2015-11-20,75.25,75.580002,73.959999,74.089996,3240900,71.799631
2015-11-23,73.989998,74.709999,73.599998,74.099998,2492100,71.809323
2015-11-24,74.550003,76.209999,73.970001,75.900002,4274600,73.553683
2015-11-25,75.099998,76.040001,74.75,75.379997,2949400,73.049753
2015-11-27,74.550003,75.260002,74.5,75.190002,1415300,72.865632
2015-11-30,75.260002,76.400002,74.809998,75.589996,5466200,73.253261
2015-12-01,75.68,76.75,75.010002,76.690002,4660700,74.319262
2015-12-02,76.0,77.169998,75.0,75.309998,6622400,72.981918
2015-12-03,75.709999,75.830002,71.93,72.43,6962100,70.19095
2015-12-04,71.410004,72.610001,69.639999,71.720001,8909600,69.5029
2015-12-07,69.940002,70.639999,68.279999,69.32,7639500,67.17709
2015-12-08,66.599998,67.919998,65.93,67.300003,7669100,65.932892
2015-12-09,67.410004,69.220001,67.279999,67.949997,4973400,66.569682
2015-12-10,67.660004,69.32,67.349998,68.419998,5003800,67.030136
2015-12-11,67.309998,67.459999,65.639999,66.029999,6358300,64.688687
2015-12-14,65.5,66.769997,64.889999,66.650002,6615400,65.296095
2015-12-15,67.440002,68.82,67.309998,68.440002,5307600,67.049734
2015-12-16,68.440002,69.620003,67.519997,68.870003,5563700,67.471
2015-12-17,68.230003,68.599998,65.650002,66.419998,5748200,65.070764
2015-12-18,66.419998,67.019997,65.830002,65.959999,7027400,64.620109
2015-12-21,66.339996,66.940002,65.220001,66.139999,4534400,64.796453
2015-12-22,66.309998,68.150002,65.739998,66.980003,5755300,65.619393
2015-12-23,68.279999,69.339996,67.889999,69.209999,5647900,67.804089
2015-12-24,69.209999,69.629997,68.650002,69.199997,2206400,67.79429
2015-12-28,67.830002,68.470001,67.470001,67.989998,3520300,66.608871
2015-12-29,69.279999,69.5,67.650002,68.190002,3503400,66.804813
2015-12-30,67.260002,68.510002,66.879997,67.019997,3137100,65.658574
2015-12-31,66.419998,68.0,66.419998,67.610001,4618000,66.236593
2016-01-04,67.089996,67.879997,66.370003,67.410004,4777600,66.040658
2016-01-05,67.18,68.709999,66.779999,68.529999,4468000,67.137902
2016-01-06,66.75,67.110001,64.760002,65.440002,6740500,64.110675
2016-01-07,64.07,65.68,63.689999,64.260002,6562600,62.954645
2016-01-08,64.760002,64.949997,62.939999,63.169998,6203000,61.886783
2016-01-11,62.959999,63.419998,59.970001,61.220001,9126200,59.976398
2016-01-12,61.419998,61.880001,58.82,60.970001,7996900,59.731476
2016-01-13,61.75,62.799999,60.029999,60.400002,7836400,59.173055
2016-01-14,60.75,64.809998,60.189999,64.0,9582300,62.699924
2016-01-15,61.32,63.049999,60.959999,62.790001,7414400,61.514505
2016-01-19,63.5,63.650002,60.34,61.459999,7852000,60.21152
2016-01-20,60.259998,60.869999,58.240002,59.619999,9785200,58.408897
2016-01-21,59.110001,61.169998,58.759998,60.849998,7201500,59.613911
2016-01-22,63.529999,64.389999,61.439999,63.799999,7590100,62.503986
2016-01-25,63.009998,64.300003,61.73,61.790001,5622700,60.534819
2016-01-26,63.09,63.610001,62.139999,63.23,5580900,61.945566
2016-01-27,62.799999,65.870003,62.279999,64.160004,6212400,62.856678
2016-01-28,66.150002,66.75,64.080002,65.870003,7598500,64.531941
2016-01-29,65.989998,68.830002,65.879997,68.830002,10015300,67.431811
2016-02-01,67.540001,67.779999,65.830002,66.559998,6054000,65.207919
2016-02-02,64.339996,66.300003,64.029999,65.480003,5763100,64.149864
2016-02-03,66.589996,68.190002,64.75,68.129997,6419600,66.746026
2016-02-04,68.900002,70.489998,66.779999,66.980003,9267300,65.619393
2016-02-05,66.400002,66.650002,64.75,65.470001,6392800,64.140065
2016-02-08,63.68,66.699997,63.240002,66.190002,6596000,64.84544
2016-02-09,65.129997,66.169998,64.050003,65.220001,4970500,63.895143
2016-02-10,65.129997,67.0,64.290001,65.660004,7297000,64.326207
2016-02-11,64.389999,66.519997,64.120003,66.199997,6039300,64.855231
2016-02-12,67.0,67.779999,66.440002,67.059998,5024900,65.697762
2016-02-16,68.25,68.32,67.150002,68.010002,6296600,66.628469
2016-02-17,69.339996,71.300003,68.709999,70.629997,6539800,69.195242
2016-02-18,71.330002,71.459999,69.809998,70.290001,4878300,68.862152
2016-02-19,69.839996,70.370003,68.93,70.260002,5547000,68.832763
2016-02-22,71.900002,72.190002,71.099998,71.68,4665100,70.223916
2016-02-23,71.370003,71.769997,68.580002,69.0,4214700,67.598356
2016-02-24,67.709999,69.610001,67.400002,69.470001,3447400,68.05881
2016-02-25,69.550003,69.93,68.470001,69.650002,2522900,68.235154
2016-02-26,71.230003,71.230003,69.75,69.800003,3347800,68.382108
2016-02-29,70.309998,70.529999,68.519997,68.82,4651000,67.422012
2016-03-01,69.25,70.599998,68.57,70.449997,4472100,69.018898
2016-03-02,70.080002,71.660004,69.57,71.610001,4522400,70.155338
2016-03-03,71.589996,71.620003,69.379997,70.489998,6663200,69.058087
2016-03-04,70.699997,71.0,69.150002,69.720001,5744800,68.303731
2016-03-07,70.07,70.739998,68.32,70.349998,6939600,68.920931
2016-03-08,69.120003,69.18,66.199997,66.400002,7144900,65.752154
2016-03-09,67.230003,69.25,66.300003,68.43,5721100,67.762346
2016-03-10,68.269997,68.730003,67.529999,68.440002,4637700,67.772251
2016-03-11,69.669998,70.209999,69.110001,69.949997,3925300,69.267513
2016-03-14,69.129997,69.669998,68.650002,69.050003,2938200,68.3763
2016-03-15,68.059998,68.360001,67.480003,68.330002,4180000,67.663324
2016-03-16,68.739998,69.739998,68.07,69.419998,3601500,68.742685
2016-03-17,70.330002,71.169998,69.449997,70.660004,4337100,69.970592
2016-03-18,71.239998,71.57,70.099998,71.300003,5978200,70.604347
2016-03-21,70.889999,71.360001,70.07,70.669998,2327000,69.980489
2016-03-22,70.029999,70.57,69.370003,69.610001,3321000,68.930834
2016-03-23,68.889999,69.400002,68.029999,68.290001,4478900,67.623713
2016-03-24,67.269997,68.739998,67.25,68.510002,5142200,67.841568
2016-03-28,68.660004,68.720001,67.760002,68.029999,2499600,67.366248
2016-03-29,66.949997,68.040001,66.900002,67.93,3324700,67.267225
2016-03-30,68.910004,69.309998,68.220001,68.599998,3037600,67.930686
2016-03-31,68.239998,69.419998,68.150002,68.43,3304700,67.762346
2016-04-01,67.230003,68.419998,66.980003,68.199997,2629500,67.534587
2016-04-04,68.68,69.120003,67.769997,68.190002,3233700,67.52469
2016-04-05,67.480003,68.080002,66.940002,67.419998,4191400,66.762199
2016-04-06,67.940002,70.239998,67.400002,70.120003,4120800,69.43586
2016-04-07,69.550003,70.400002,69.0,69.379997,2558800,68.703074
2016-04-08,70.709999,71.139999,70.220001,70.599998,3212700,69.911172
2016-04-11,70.809998,71.580002,70.769997,70.790001,3170900,70.099321
2016-04-12,71.279999,72.919998,70.330002,72.449997,4211000,71.743121
2016-04-13,72.650002,72.879997,71.650002,72.239998,3753200,71.535171
2016-04-14,72.660004,74.470001,72.300003,74.32,6062700,73.594878
2016-04-15,73.800003,74.0,72.099998,72.150002,4782300,71.446052
2016-04-18,72.150002,73.660004,70.699997,73.300003,3763100,72.584834
2016-04-19,73.709999,74.989998,72.989998,74.860001,4027200,74.129611
2016-04-20,74.629997,76.120003,74.0,75.07,4187200,74.337561
2016-04-21,75.209999,75.730003,74.379997,74.620003,3228800,73.891954
2016-04-22,74.919998,76.0,74.830002,75.849998,2851900,75.109949
2016-04-25,75.260002,75.93,74.629997,75.099998,3065200,74.367267
2016-04-26,75.75,76.599998,75.239998,76.480003,3223500,75.733808
2016-04-27,76.760002,78.089996,76.650002,77.519997,3678600,76.763654
2016-04-28,77.709999,77.709999,75.830002,76.230003,3683300,75.486247
2016-04-29,76.5,77.230003,75.779999,76.650002,4495300,75.902147
2016-05-02,76.220001,76.5,75.389999,76.330002,3354900,75.58527
2016-05-03,75.43,75.879997,74.709999,75.57,4191900,74.832683
2016-05-04,75.18,75.779999,73.849998,73.959999,6165400,73.23839
2016-05-05,75.660004,76.889999,75.080002,76.139999,6338800,75.397121
2016-05-06,75.309998,76.639999,75.099998,76.059998,5258000,75.3179
2016-05-09,75.25,75.830002,74.25,75.540001,3936400,74.802976
2016-05-10,75.660004,76.580002,75.519997,76.410004,4696300,75.664491
2016-05-11,75.900002,77.019997,75.68,76.309998,4523400,75.56546
2016-05-12,76.980003,77.199997,76.160004,76.480003,3639500,75.733808
2016-05-13,76.360001,76.379997,75.169998,75.339996,3689900,74.604923
2016-05-16,76.150002,76.849998,75.839996,76.529999,4468400,75.783315
2016-05-17,76.330002,77.080002,75.760002,76.339996,5319300,75.595167
2016-05-18,75.379997,75.889999,74.309998,74.809998,6095500,74.080096
2016-05-19,74.5,75.0,73.82,74.839996,3963800,74.109802
2016-05-20,75.309998,75.43,74.599998,74.959999,3411300,74.228634
2016-05-23,74.480003,75.370003,74.309998,74.870003,3334500,74.139515
2016-05-24,75.540001,76.389999,74.980003,76.120003,3619900,75.377319
2016-05-25,76.870003,77.349998,75.879997,76.169998,3399500,75.426827
2016-05-26,76.699997,77.18,76.050003,76.110001,2286800,75.367415
2016-05-27,75.970001,76.220001,75.580002,76.150002,2203100,75.407025
2016-05-31,76.220001,76.510002,75.080002,75.440002,4584800,74.703954
2016-06-01,74.900002,75.550003,74.330002,75.440002,3041900,74.703954
2016-06-02,74.82,75.25,74.360001,75.209999,2244600,74.476194
2016-06-03,75.480003,75.720001,74.370003,74.830002,2562000,74.099905
2016-06-06,75.559998,76.18,75.220001,75.410004,3296100,74.674248
2016-06-07,76.0,77.169998,75.57,76.870003,4531800,76.120002
2016-06-08,76.599998,76.970001,75.309998,75.440002,4143400,75.440002
2016-06-09,74.559998,75.660004,74.519997,75.599998,3846600,75.599998
2016-06-10,75.0,75.459999,74.800003,75.449997,4066300,75.449997
2016-06-13,74.839996,75.690002,74.629997,75.25,5074600,75.25
2016-06-14,75.089996,75.260002,74.800003,75.120003,3880300,75.120003
2016-06-15,75.089996,75.339996,74.589996,74.849998,3104700,74.849998
2016-06-16,74.360001,74.629997,73.82,74.449997,3378000,74.449997
2016-06-17,74.849998,75.050003,74.459999,74.949997,4062600,74.949997
2016-06-20,75.980003,76.660004,75.699997,76.099998,3698000,76.099998
2016-06-21,76.309998,77.279999,75.809998,77.160004,3164000,77.160004
2016-06-22,77.279999,77.68,76.760002,77.099998,3564000,77.099998
2016-06-23,77.82,78.309998,77.290001,78.309998,4104000,78.309998
2016-06-24,75.68,76.449997,74.839996,75.269997,5601400,75.269997
2016-06-27,74.360001,74.739998,72.5,73.120003,5173100,73.120003
2016-06-28,74.309998,74.309998,73.169998,73.970001,4338100,73.970001
